"State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev","population","real_cit","logRealCitRev","Tot_logReal_capita","CIT_logReal_capita","real_totRev_capita","real_cit_capita","detrended_RTR_capita","detrended_CIT_capita","naive_ci","Ann_CORPINC","real_ci","real_ci_cap","log_ci","real_log_nci"
"FL",2012,203720,2003490,275849,140,27267196,49860,2003490,7863408,32997012,NA,NA,9,NA,NA,50,NA,NA,NA,5.5,14.5104012177806,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.3119275698767,"Florida",229.594,14371896.478131,16.480785224165,19302.016,872622.977952386,13.6792588720689,0.000853837507137337,0.000708695862238893,744.580072782605,45.2089034612957,-112.191802499765,-3.94058050121515,36427090.9090909,544376930.52199,15865872.326407,821.980062932649,17.4108233115303,16.5796809658186
"FL",2013,212184,2071710,284117,360,28526653,47050,2071710,7741146,34588478,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.543884911176,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.3590311787889,"Florida",232.957,14847580.454762,16.5133474775988,19551.678,889310.044342947,13.698201209986,0.000844600012213724,0.000700615119069881,759.401850560448,45.4851007848507,-102.567640894334,-3.96332238284328,37667454.5454545,587537742.752844,16169273.5335081,827.001832451829,17.4443070049257,16.5986233037356
"FL",2014,198483,2043750,298604,250,29998178,49100,2043750,8517268,36335598,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.5302969136277,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.4083084798581,"Florida",236.736,15348573.0940795,16.5465330696362,19853.88,863303.426601784,13.6685215034058,0.000833415587766029,0.000688455934225743,773.076753464789,43.4828570839445,-94.0903541624059,-6.26450528893261,37159090.9090909,614431265.852213,15696425.9382143,790.597401526264,17.4307190073774,16.5689435971555
"FL",2015,216891,2237500,309821,0,30336315,37220,2237500,8535420,37217689,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.6208697291311,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.4322947169767,"Florida",237.017,15702539.9022011,16.5693330344443,20219.111,944025.112122759,13.7579080465988,0.00081948870227006,0.000680440799132997,776.618710001696,46.6897437836292,-95.7460137979115,-3.35655779443105,40681818.1818182,662621872.656935,17164092.9476865,848.904432429622,17.5212918228808,16.6583301403484
"FL",2016,177077,2272230,315059,0,31296426,35180,2272230,8878169,38507524,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.6362722860939,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.4663642087358,"Florida",240.007,16044333.7069335,16.5908663051405,20627.237,946734.886899132,13.7607743824987,0.00080431840217575,0.000667116705087485,777.822725696781,45.8973194955355,-99.739614275239,-4.44792128770789,41313272.7272727,628421667.383155,17213361.5799842,834.496718100646,17.5366943798436,16.6611964762483
"FL",2017,180240,2383783,238350,0,34089929,34148,2383783,8743763,41333978,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.6841992795346,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.5371954315538,"Florida",245.12,16862752.1214099,16.6406177309896,20977.089,972496.328328982,13.7876215789704,0.000793275832075156,0.000657270490627676,803.865213205221,46.3599276491119,-78.8947429392115,-4.2842523393146,43341509.0909091,618227704.037245,17681751.4241633,842.907775438399,17.5846213732842,16.6880436727201
"FL",2018,171749,2426900,263623,0,38456615,36200,2426900,8893715,45961204,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.7021252807284,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.6433082072945,"Florida",251.107,18303433.9942734,16.7225992501679,21254.926,966480.424679519,13.7814163236018,0.000786763466039256,0.00064838693503811,861.138448295393,45.4708910621246,-26.8191240214521,-5.47222813148504,44125454.5454545,659140126.637113,17572371.3578094,826.74347385681,17.6025473744781,16.6818384173515
"FL",2019,170015,3114711,398800,0,36492076,34245,3114711,8485578,45017095,NA,NA,9,NA,NA,50,1,NA,NA,5.5,14.9516469290136,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.622552864484,"Florida",255.657,17608395.232675,16.6838863481357,21492.056,1218316.33790587,14.0129804126653,0.000776281540869599,0.000652007439989238,819.297848129327,56.6868213029906,-73.8573403599306,5.44476290419782,56631109.0909091,811868904.601906,22151206.143743,1030.66947823619,17.8520690227633,16.913402506415
"FL",2020,164729,2481710,386200,0,35167486,28678,2481710,8207278,43314743,NA,NA,9,NA,NA,50,1,NA,NA,4.458,14.7244583966632,3.91202300542815,1.49470023496368,NA,"n",0,0,NA,17.5840036200093,"Florida",258.811,16736051.790689,16.6330757404099,21591.299,958888.918940849,13.7735305170638,0.000770360122399764,0.000637920419566409,775.129453336226,44.4108952842925,-123.223351325444,-7.13010231968341,55668685.509197,731497685.095974,21509397.0152725,996.206713420649,17.8349283476876,16.8840004680882
"FL",2021,159607,3407190,535900,0,38522113,29541,3407190,8648445,49305384,NA,NA,9,NA,NA,50,1,NA,NA,3.353,15.0413984626256,3.91202300542815,1.20985546748409,NA,"n",0,0,NA,17.713543841975,"Florida",270.97,18195882.9390707,16.7167059143182,21830.708,1257404.87876887,14.0445605349688,0.0007657427287433,0.000643339672491098,833.499442119362,57.5979889781343,-70.0509787147207,5.75805216897526,101616164.628691,1253564404.96547,37500891.1055434,1717.8046220738,18.4367131811296,17.4398752534728
"FL",2022,202755,3780770,278526,0,47015449,28694,3780770,9174155,59236859,NA,NA,9,NA,NA,50,1,NA,NA,5.5,15.1454382505547,3.91202300542815,1.70474809223843,NA,"n",0,0,NA,17.8970545243512,"Florida",292.655,20241191.5053561,16.8232302694925,22245.521,1291886.35082264,14.0716139956961,0.000756252473003105,0.00063255942603889,909.899638015046,58.0739983937729,1.15160100855064,5.93512237943072,68741272.7272727,1746074924.66558,23488842.7422298,1055.89087988678,18.0458603443044,16.9720360894457
"GA",1976,9505,132741,7034,6612,1044192,NA,545929,424817,1676007,413188,NA,10,NA,NA,33.34,NA,NA,NA,6,11.7961551401957,3.50675787732265,1.79175946922805,2006,"t",0,0,-30,14.3319247366264,"Georgia",56.9,2945530.75571178,14.8957995814822,5132.812,233288.224956063,12.3600299850515,0.00290207386934924,0.00240804260609029,573.862973300362,45.4503739774734,-90.1716901641718,-11.1039843384875,2212350,110490084.431644,3888137.08260106,757.50623295789,14.6095658569558,15.1734407018116
"GA",1977,10656,170885,7448,9903,1134968,NA,666524,447553,1906506,495639,NA,10,NA,NA,33.34,NA,NA,NA,6,12.0487460946255,3.50675787732265,1.79175946922805,2006,"t",0,0,-29,14.460782805403,"Georgia",60.6,3146049.5049505,14.9616580983159,5219.697,281988.448844884,12.5496213875383,0.00286638440858079,0.00240428158713779,602.726461890508,54.0239115115081,-67.4189962164205,-2.18290050270296,2848083.33333333,149513688.209561,4699807.48074807,900.398525191801,14.8621568113856,15.3630321042984
"GA",1978,11276,203823,8111,7914,1273338,NA,808184,480628,2183715,604361,NA,10,NA,NA,33.34,NA,NA,NA,6,12.225007249144,3.50675787732265,1.79175946922805,2006,"t",0,0,-28,14.5965381128263,"Georgia",65.2,3349256.13496932,15.0242488298818,5295.751,312611.963190184,12.6527179661994,0.0028370383784815,0.00238922071037695,632.442147481881,59.0307140932767,-43.8141052674423,3.1714483808155,3397050,173062269.010985,5210199.38650307,983.845234887944,15.038417965904,15.4661286829595
"GA",1979,11320,226125,8409,8418,1389916,NA,955532,496342,2448148,729407,NA,10,NA,NA,33.34,NA,NA,NA,6,12.3288432226976,3.50675787732265,1.79175946922805,2006,"t",0,0,-27,14.7108423783032,"Georgia",72.6,3372104.68319559,15.0310476424606,5401.384,311466.94214876,12.6490484868549,0.00278281411624513,0.00234181618763912,624.303823463688,57.6642842184078,-58.06322392803,2.15256480769645,3768750,193750761.060453,5191115.70247934,961.07140364013,15.1422539394576,15.462459203615
"GA",1980,15532,239713,9004,9565,1506923,NA,1111786,574947,2728961,872073,NA,10,NA,NA,33.34,NA,NA,NA,6,12.3871976534116,3.50675787732265,1.79175946922805,2006,"t",0,0,-26,14.8194315086393,"Georgia",82.4,3311845.87378641,15.013016257712,5486.174,290913.834951456,12.5807824024842,0.00273651842936662,0.00229317961889,603.671315161788,53.0267240797423,-84.8065268723248,-2.1374490292192,3995216.66666667,209760896.256963,4848563.91585761,883.778734662373,15.2006083701716,15.3941931192443
"GA",1981,15226,252235,9819,13201,1609766,NA,1288134,600529,3019847,1035899,NA,10,NA,NA,33.34,NA,NA,NA,6,12.4381164716311,3.50675787732265,1.79175946922805,2006,"t",0,0,-25,14.920716725816,"Georgia",90.9,3322163.91639164,15.0161269106207,5568.345,277486.248624862,12.5335266564358,0.00269669478285212,0.00225085310921571,596.616035175917,49.8328046528838,-97.9726015005905,-4.98382215432785,4203916.66666667,218461265.651104,4624770.81041438,830.546744214731,15.2515271883911,15.3469373731958
"GA",1982,18483,267683,11247,12941,1697558,NA,1450466,609279,3281065,1182783,NA,10,NA,NA,33.34,NA,NA,NA,6,12.4975587235697,3.50675787732265,1.79175946922805,2006,"t",0,0,-24,15.0036786227802,"Georgia",96.5,3400067.35751295,15.0393058004234,5649.792,277391.70984456,12.5331859012128,0.00266192203189487,0.0022183446578587,601.803988096013,49.0976853386035,-98.8954432228893,-5.37139516685829,4461383.33333333,214769417.46952,4623195.16407599,818.294755643392,15.3109694403297,15.3465966179729
"GA",1983,19414,238834,11711,14290,1784280,NA,1580926,611253,3504220,1342092,NA,10,NA,NA,33.34,NA,NA,NA,6,12.3835240289252,3.50675787732265,1.79175946922805,2006,"t",0,0,-23,15.0694785144556,"Georgia",99.6,3518293.17269076,15.0734865358532,5728.25,239793.172690763,12.3875320503227,0.00263142958771932,0.00216253341776681,614.200353107975,41.8615061651923,-92.6098728533219,-12.2600280385196,3980566.66666667,200953385.328759,3996552.87817939,697.691769419873,15.1969347456852,15.2009427670828
"GA",1984,22174,315960,13433,15377,2006885,NA,1781733,645287,3954615,1465773,NA,10,NA,NA,33.34,NA,NA,NA,6,12.6633709022784,3.50675787732265,1.79175946922805,2006,"t",0,0,-22,15.1903938093128,"Georgia",103.9,3806174.20596728,15.1521350971957,5834.954,304100.096246391,12.6251121901613,0.00259678741206798,0.00216370380814678,652.305777554935,52.1169654887409,-60.6152430487567,-1.65702241322118,5266000,238577256.87217,5068334.93743985,868.616091479015,15.4767816190384,15.4385229069213
"GA",1985,23920,418251,15443,13946,2207367,NA,2136577,674556,4525038,1718326,NA,10,NA,NA,33.34,NA,NA,NA,6,12.9438370097607,3.50675787732265,1.79175946922805,2006,"t",0,0,-21,15.325136532871,"Georgia",107.6,4205425.65055762,15.2518860711314,5962.661,388709.107806691,12.8705865480211,0.0025578992451745,0.00215853065401859,705.293433679631,65.1905429147643,-13.7383815664555,11.7641013145521,6970850,272041415.381614,6478485.13011152,1086.50904857941,15.7572477265208,15.6839972647812
"GA",1986,25905,418119,17528,15332,2339383,NA,2363307,698982,4917070,1945188,NA,10,NA,NA,33.34,NA,NA,NA,6,12.9435213599859,3.50675787732265,1.79175946922805,2006,"t",0,0,-20,15.4082233826157,"Georgia",109.6,4486377.73722628,15.3165561940899,6084.666,381495.437956204,12.8518541714601,0.0025172386116329,0.00211217085234589,737.325226598515,62.6978437199683,12.1826167100337,9.61894842150591,6968650,284792646.384774,6358257.29927007,1044.96406199947,15.7569320767459,15.6652648882201
"GA",1987,27141,449176,17873,17801,2487090,NA,2598287,747786,5323689,2149111,NA,10,NA,NA,33.34,NA,NA,NA,6,13.0151700721021,3.50675787732265,1.79175946922805,2006,"t",0,0,-19,15.4876770420652,"Georgia",113.6,4686345.95070423,15.3601637217662,6208.467,395401.408450704,12.8876567518031,0.00247406706386072,0.00207581948197568,754.831418239677,63.6874462650288,23.578013708801,10.9560972683163,7486266.66666667,314373048.995622,6590023.47417841,1061.45743775048,15.8285807888621,15.7010674685632
