"Year","State","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
2004,"NV",0,84.8365,0,2346.222,0
2004,"NY",2044504,84.8365,2409934.40323446,19171.567,125.703569417902
2004,"OH",1060594,84.8365,1250162.37114921,11452.251,109.163025779754
2004,"OK",133309,84.8365,157136.374084268,3525.233,44.5747484164218
2004,"OR",320065,84.8365,377272.754062226,3569.463,105.69454118511
2004,"PA",1677998,84.8365,1977919.88118322,12410.722,159.371862586497
2004,"RI",69479,84.8365,81897.5323121534,1074.579,76.2135983600586
2004,"SC",196510,84.8365,231633.789701367,4210.921,55.0078687539773
2004,"SD",47108,84.8365,55527.9861851915,770.396,72.077199498948
2004,"TN",694798,84.8365,818984.753024936,5910.809,138.557133723139
2004,"TX",0,84.8365,0,22394.023,0
2004,"UT",145005,84.8365,170922.892858616,2401.58,71.1710177710574
2004,"VA",422119,84.8365,497567.674291136,7475.575,66.5591174312526
2004,"VT",62228,84.8365,73350.5036157786,619.92,118.322531319813
2004,"WA",0,84.8365,0,6178.645,0
2004,"WI",681990,84.8365,803887.47767765,5514.026,145.789569667907
2004,"WV",181515,84.8365,213958.614511443,1816.438,117.790210572253
2004,"WY",0,84.8365,0,509.106,0
2005,"AK",588694,87.4985,672804.6766516,666.946,1008.78433434131
2005,"AL",397308,87.4985,454074.069841197,4569.805,99.3639925207305
2005,"AR",277311,87.4985,316932.290267833,2781.097,113.959452067955
2005,"AZ",701859,87.4985,802138.322371241,5839.077,137.3741641652
2005,"CA",8670065,87.4985,9908815.57969565,35827.943,276.566689293205
2005,"CO",315834,87.4985,360959.330731384,4631.888,77.9292009503218
2005,"CT",574984,87.4985,657135.836614342,3506.956,187.380690437617
2005,"DE",248869,87.4985,284426.590170117,845.15,336.539774205901
2005,"FL",1785213,87.4985,2040278.40477265,17842.038,114.352318091277
2005,"GA",712310,87.4985,814082.527129036,8925.922,91.204306639587
2005,"HI",124125,87.4985,141859.574735567,1292.729,109.736514563816
2005,"IA",186469,87.4985,213111.081904261,2964.454,71.8888138943161
2005,"ID",140585,87.4985,160671.325794156,1428.241,112.495948368767
2005,"IL",2183066,87.4985,2494975.34243444,12609.903,197.858408778754
2005,"IN",824802,87.4985,942647.016806002,6278.616,150.136115476086
2005,"KS",248085,87.4985,283530.574809854,2745.299,103.278577236889
2005,"KY",478505,87.4985,546872.232095407,4182.742,130.744911375219
2005,"LA",352136,87.4985,402448.041966434,4576.628,87.9354935481831
2005,"MA",1332796,87.4985,1523221.5409407,6403.29,237.881080029282
2005,"MD",807054,87.4985,922363.240512694,5592.379,164.932176541092
2005,"ME",135863,87.4985,155274.661851346,1318.787,117.740515982752
2005,"MI",1907190,87.4985,2179683.08028138,10051.137,216.85935434781
2005,"MN",933896,87.4985,1067328.01133734,5119.598,208.478871063185
2005,"MO",218229,87.4985,249408.847008806,5790.3,43.0735621658301
2005,"MS",283231,87.4985,323698.120539209,2905.943,111.391765268351
2005,"MT",98214,87.4985,112246.495654211,940.102,119.398209613649
2005,"NC",1271985,87.4985,1453722.06380681,8705.407,166.99070632847
2005,"ND",75836,87.4985,86671.2000777156,646.089,134.14746277636
2005,"NE",198380,87.4985,226723.8866952,1761.497,128.71091276068
2005,"NH",476489,87.4985,544568.192597587,1298.492,419.385096402278
2005,"NJ",2224633,87.4985,2542481.29967942,8651.974,293.861412398999
2005,"NM",242462,87.4985,277104.178928782,1932.274,143.40832559398
2005,"NV",0,87.4985,0,2432.143,0
2005,"NY",2784721,87.4985,3182592.84444876,19132.61,166.343893721179
2005,"OH",1327484,87.4985,1517150.57972422,11463.32,132.348270808476
2005,"OK",168890,87.4985,193020.451779173,3548.597,54.3934551540152
2005,"OR",365347,87.4985,417546.586512912,3613.202,115.561373682654
2005,"PA",1703295,87.4985,1946656.22839249,12449.99,156.358055580164
2005,"RI",113326,87.4985,129517.648873981,1067.916,121.280745745902
2005,"SC",246935,87.4985,282216.26656457,4270.15,66.090480794485
2005,"SD",49142,87.4985,56163.2485128316,775.493,72.4226376161121
2005,"TN",805601,87.4985,920702.640616696,5991.057,153.679499396633
2005,"TX",0,87.4985,0,22778.123,0
2005,"UT",188845,87.4985,215826.557026692,2457.719,87.8157987250341
2005,"VA",605959,87.4985,692536.443481888,7577.105,91.3985543927249
2005,"VT",68962,87.4985,78815.0654011212,621.215,126.872444163649
2005,"WA",0,87.4985,0,6257.305,0
2005,"WI",782742,87.4985,894577.621330651,5546.166,161.296582419396
2005,"WV",463249,87.4985,529436.504625794,1820.492,290.820560939457
2005,"WY",0,87.4985,0,514.157,0
2006,"AK",821664,90.201,910925.599494462,675.302,1348.91589169655
2006,"AL",558768,90.201,619469.850666844,4628.981,133.824237054947
2006,"AR",368523,90.201,408557.554794293,2821.761,144.788149951145
2006,"AZ",890004,90.201,986689.726277979,6029.141,163.653450181042
2006,"CA",10316467,90.201,11437198.0354985,36021.202,317.512947943783
2006,"CO",457673,90.201,507392.379241915,4720.423,107.488752436363
2006,"CT",634990,90.201,703972.239775612,3517.46,200.136530273439
2006,"DE",295577,90.201,327687.054467245,859.268,381.356054766668
2006,"FL",2405863,90.201,2667224.31015177,18166.99,146.817073722822
2006,"GA",890732,90.201,987496.812673917,9155.813,107.854628821484
2006,"HI",148084,90.201,164171.128923183,1309.731,125.347211697045
2006,"IA",284976,90.201,315934.413143978,2982.644,105.924278306086
2006,"ID",198302,90.201,219844.569350672,1468.669,149.68966414534
2006,"IL",2400270,90.201,2661023.71370606,12643.955,210.458176552041
2006,"IN",1043873,90.201,1157274.30959745,6332.669,182.746691734157
2006,"KS",381259,90.201,422677.13218257,2762.931,152.981428845878
2006,"KY",1001619,90.201,1110430.03957828,4219.239,263.182540637845
2006,"LA",506174,90.201,561162.293100963,4302.665,130.422027534322
2006,"MA",1859109,90.201,2061073.60228822,6410.084,321.536129992715
2006,"MD",846863,90.201,938862.09687254,5627.367,166.838611534051
2006,"ME",188016,90.201,208441.148102571,1323.619,157.478207930357
2006,"MI",1886168,90.201,2091072.16106252,10036.081,208.355448811396
2006,"MN",1071884,90.201,1188328.28904336,5163.555,230.137625926975
2006,"MO",343689,90.201,381025.709249343,5842.704,65.213933351637
2006,"MS",316981,90.201,351416.281415949,2904.978,120.970376166687
2006,"MT",153675,90.201,170369.50809858,952.692,178.829577763411
2006,"NC",1308022,90.201,1450119.17827962,8917.27,162.619184826704
2006,"ND",120113,90.201,133161.494883649,649.422,205.046171647479
2006,"NE",262296,90.201,290790.567732065,1772.693,164.038876292773
2006,"NH",542644,90.201,601594.217359009,1308.389,459.797672832016
2006,"NJ",2508428,90.201,2780931.47526081,8661.679,321.06147956543
2006,"NM",377185,90.201,418160.552543763,1962.137,213.114860248679
2006,"NV",0,90.201,0,2522.658,0
2006,"NY",4018199,90.201,4454716.68828505,19104.631,233.174704514578
2006,"OH",1105864,90.201,1225999.71175486,11481.213,106.783117058699
2006,"OK",304381,90.201,337447.47840933,3594.09,93.889546007287
2006,"OR",438255,90.201,485864.901719493,3670.883,132.356411718786
2006,"PA",2116954,90.201,2346929.63492644,12510.809,187.592156104888
2006,"RI",169865,90.201,188318.311326925,1063.096,177.141397697786
2006,"SC",296753,90.201,328990.80941453,4357.847,75.4938870994163
2006,"SD",61865,90.201,68585.7141273378,783.033,87.5898131079249
2006,"TN",928349,90.201,1029200.34145963,6088.766,169.032664658098
2006,"TX",0,90.201,0,23359.58,0
2006,"UT",348129,90.201,385948.049356437,2525.507,152.820027565331
2006,"VA",863320,90.201,957106.905688407,7673.725,124.725202647789
2006,"VT",86083,90.201,95434.6404141861,622.892,153.212178699014
2006,"WA",0,90.201,0,6370.753,0
2006,"WI",808200,90.201,895998.935710247,5577.655,160.640795407792
2006,"WV",533027,90.201,590932.47303245,1827.912,323.282780042174
2006,"WY",0,90.201,0,522.667,0
2007,"AK",813762,92.638,878432.176860468,680.3,1291.24235904817
2007,"AL",505886,92.638,546089.07791619,4672.84,116.86449309546
2007,"AR",362983,92.638,391829.486819664,2848.65,137.549185340306
2007,"AZ",986170,92.638,1064541.54882446,6167.681,172.599968906378
2007,"CA",11157898,92.638,12044623.1568039,36250.311,332.262615810493
2007,"CO",479445,92.638,517546.795051707,4803.868,107.735432166685
2007,"CT",894317,92.638,965388.933267126,3527.27,273.692950431106
2007,"DE",302222,92.638,326239.772015803,871.749,374.235900489479
2007,"FL",2442516,92.638,2636624.27945336,18367.842,143.545675069143
2007,"GA",1017187,92.638,1098023.48928086,9349.988,117.435818022532
2007,"HI",100847,92.638,108861.374382003,1315.675,82.7418430706694
2007,"IA",325077,92.638,350911.073209698,2999.212,117.001090022879
2007,"ID",188229,92.638,203187.676763315,1505.105,134.999004563346
2007,"IL",2936360,92.638,3169714.37207194,12695.866,249.665077756172
2007,"IN",987111,92.638,1065557.33068503,6379.599,167.025753606932
2007,"KS",527427,92.638,569341.954705412,2783.785,204.520806996737
2007,"KY",988065,92.638,1066587.14566377,4256.672,250.568318551152
2007,"LA",752773,92.638,812596.342753514,4375.581,185.711644408711
2007,"MA",2106898,92.638,2274334.50635808,6431.559,353.62102817654
2007,"MD",782030,92.638,844178.41490533,5653.408,149.322039892633
2007,"ME",183852,92.638,198462.833826292,1327.04,149.553015603367
2007,"MI",1786213,92.638,1928164.46814482,10001.284,192.791692361183
2007,"MN",1183816,92.638,1277894.60048792,5207.203,245.409022941475
2007,"MO",390657,92.638,421702.756967983,5887.612,71.6254326827214
2007,"MS",369205,92.638,398545.953064617,2928.35,136.099152445786
2007,"MT",178707,92.638,192908.957447268,964.706,199.966577845756
2007,"NC",1565544,92.638,1689958.76422203,9118.037,185.342389400485
2007,"ND",136424,92.638,147265.700900278,652.822,225.58323846359
2007,"NE",213027,92.638,229956.389386645,1783.44,128.939795780427
2007,"NH",595789,92.638,643136.725749692,1312.54,489.994000754028
2007,"NJ",2887137,92.638,3116579.58936937,8677.885,359.140457538832
2007,"NM",459880,92.638,496426.95222263,1990.07,249.452005317717
2007,"NV",0,92.638,0,2601.072,0
2007,"NY",5416105,92.638,5846526.26352037,19132.335,305.583519393758
2007,"OH",1125654,92.638,1215110.4298452,11500.468,105.657476708357
2007,"OK",561375,92.638,605987.823571321,3634.349,166.739029072695
2007,"OR",405857,92.638,438110.710507567,3722.417,117.695226114529
2007,"PA",2286527,92.638,2468238.735724,12563.937,196.454243261806
2007,"RI",179168,92.638,193406.593406593,1057.315,182.922396264683
2007,"SC",311902,92.638,336689.047691012,4444.11,75.7607367259163
2007,"SD",76665,92.638,82757.6156652777,791.623,104.541701877381
2007,"TN",1120422,92.638,1209462.63952158,6175.727,195.8413381164
2007,"TX",0,92.638,0,23831.983,0
2007,"UT",398894,92.638,430594.356527559,2597.746,165.756912541703
2007,"VA",879575,92.638,949475.377274984,7751,122.497145823118
2007,"VT",83362,92.638,89986.8304583432,623.481,144.329707654833
2007,"WA",0,92.638,0,6461.587,0
2007,"WI",923359,92.638,996738.919234007,5610.775,177.647280319387
2007,"WV",539136,92.638,581981.47628403,1834.052,317.320052149029
2007,"WY",0,92.638,0,534.876,0
2008,"AK",1297513,94.4225,1374156.58344145,687.455,1998.90404963445
2008,"AL",524808,94.4225,555808.202494109,4718.206,117.80074937256
2008,"AR",342529,94.4225,362762.053535969,2874.554,126.197682679111
2008,"AZ",784511,94.4225,830851.756731711,6280.362,132.293609306551
2008,"CA",11849097,94.4225,12549018.5072414,36604.337,342.828733853079
2008,"CO",507986,94.4225,537992.533559268,4889.73,110.024998018146
2008,"CT",604413,94.4225,640115.438587201,3545.579,180.539042731018
2008,"DE",308676,94.4225,326909.370118351,883.874,369.85969733056
2008,"FL",2208600,94.4225,2339061.13479308,18527.305,126.249399726138
2008,"GA",943042,94.4225,998747.120654505,9504.843,105.077708348734
2008,"HI",105294,94.4225,111513.675236305,1332.213,83.7055900492677
2008,"IA",347248,94.4225,367759.803013053,3016.734,121.906605956327
2008,"ID",190194,94.4225,201428.684900315,1534.32,131.282056481252
2008,"IL",1860000,94.4225,1969869.46967089,12747.038,154.535466958747
2008,"IN",909494,94.4225,963217.453467129,6424.806,149.921640196938
2008,"KS",528011,94.4225,559200.402446451,2808.076,199.1400526362
2008,"KY",533630,94.4225,565151.31457015,4289.878,131.740649633894
2008,"LA",703196,94.4225,744733.511610051,4435.586,167.899689378146
2008,"MA",2179956,94.4225,2308725.14496015,6468.967,356.892397960934
2008,"MD",735324,94.4225,778759.29995499,5684.965,136.985768594
2008,"ME",184515,94.4225,195414.228600175,1330.509,146.871782603631
2008,"MI",1778317,94.4225,1883361.48693373,9946.889,189.341761724066
2008,"MN",1040479,94.4225,1101939.68598586,5247.018,210.012560655569
2008,"MO",384010,94.4225,406693.319918452,5923.916,68.6527830439277
2008,"MS",384643,94.4225,407363.710979904,2947.806,138.192171051929
2008,"MT",161713,94.4225,171265.323413381,976.415,175.402183921162
2008,"NC",1206412,94.4225,1277674.28314226,9309.449,137.244887763203
2008,"ND",161925,94.4225,171489.84617014,657.569,260.793690350579
2008,"NE",232852,94.4225,246606.476210649,1796.378,137.279835430321
2008,"NH",614794,94.4225,651109.640181101,1315.906,494.799507093289
2008,"NJ",2819906,94.4225,2986476.74018375,8711.09,342.836170925079
2008,"NM",403500,94.4225,427334.586565702,2010.662,212.534273073098
2008,"NV",0,94.4225,0,2653.63,0
2008,"NY",5037830,94.4225,5335412.63999576,19212.436,277.70620237828
2008,"OH",754633,94.4225,799208.87500331,11515.391,69.4035378393413
2008,"OK",360065,94.4225,381333.898170457,3668.976,103.934694086431
2008,"OR",477113,94.4225,505295.877571553,3768.748,134.075262546488
2008,"PA",2191420,94.4225,2320866.31893881,12612.285,184.016323682728
2008,"RI",145866,94.4225,154482.247345707,1055.003,146.428254086204
2008,"SC",312600,94.4225,331065.159257592,4528.996,73.0990178082719
2008,"SD",69879,94.4225,74006.7250920067,799.124,92.6098141114604
2008,"TN",1005880,94.4225,1065296.93664116,6247.411,170.518145299094
2008,"TX",0,94.4225,0,24309.039,0
2008,"UT",394638,94.4225,417949.111705367,2663.029,156.945009500598
2008,"VA",787229,94.4225,833730.307924488,7833.496,106.431446179903
2008,"VT",84783,94.4225,89791.0985199502,624.151,143.861178657008
2008,"WA",0,94.4225,0,6562.231,0
2008,"WI",863088,94.4225,914070.269268448,5640.996,162.040581001732
2008,"WV",538839,94.4225,570668.008154836,1840.31,310.093412607026
2008,"WY",0,94.4225,0,546.043,0
2009,"AK",632123,95.02275,665233.325703582,698.895,951.835863332235
2009,"AL",493972,95.02275,519846.036870118,4757.938,109.258682410346
2009,"AR",346215,95.02275,364349.589966613,2896.843,125.77471059585
2009,"AZ",592187,95.02275,623205.495526071,6343.154,98.2485204562385
2009,"CA",9535679,95.02275,10035153.6868802,36961.229,271.504870329939
2009,"CO",329545,95.02275,346806.422672465,4972.195,69.7491596110903
2009,"CT",444061,95.02275,467320.720564286,3561.807,131.203268611771
2009,"DE",208677,95.02275,219607.409804494,891.73,246.271191733478
2009,"FL",1836800,95.02275,1933010.77899766,18652.644,103.631998712765
2009,"GA",694717,95.02275,731105.971990918,9620.846,75.9918589270547
2009,"HI",78597,95.02275,82713.8764138062,1346.717,61.4188997493952
2009,"IA",264365,95.02275,278212.322838478,3032.87,91.7323600544956
2009,"ID",142240,95.02275,149690.468861404,1554.439,96.2987089627859
2009,"IL",1710000,95.02275,1799569.05056947,12796.778,140.626730460548
2009,"IN",838974,95.02275,882919.090428345,6459.325,136.689064326125
2009,"KS",370889,95.02275,390316.0032729,2832.704,137.789194802175
2009,"KY",389634,95.02275,410042.858157652,4317.074,94.9816607632049
2009,"LA",612545,95.02275,644629.838643904,4491.648,143.517443629577
2009,"MA",1789553,95.02275,1883289.0018443,6517.613,288.953793642596
2009,"MD",749001,95.02275,788233.344120224,5730.388,137.553223991155
2009,"ME",143086,95.02275,150580.781970633,1329.59,113.25354580783
2009,"MI",703250,95.02275,740085.926791216,9901.591,74.7441423091719
2009,"MN",779055,95.02275,819861.559468654,5281.203,155.241440154573
2009,"MO",278661,95.02275,293257.141053064,5961.088,49.1952376903451
2009,"MS",324301,95.02275,341287.744250719,2958.774,115.347689364148
2009,"MT",164255,95.02275,172858.604913034,983.982,175.672527457854
2009,"NC",901445,95.02275,948662.294029588,9449.566,100.392154944427
2009,"ND",129542,95.02275,136327.353186474,664.968,205.013403932932
2009,"NE",198442,95.02275,208836.304990121,1812.683,115.208398263856
2009,"NH",493431,95.02275,519276.699527218,1316.102,394.55657656262
2009,"NJ",2397471,95.02275,2523049.48025604,8755.602,288.164021189638
2009,"NM",162500,95.02275,171011.678782186,2036.802,83.9608753242515
2009,"NV",0,95.02275,0,2684.665,0
2009,"NY",4427675,95.02275,4659594.6760118,19307.066,241.341417489939
2009,"OH",521363,95.02275,548671.765445643,11528.896,47.5910065842942
2009,"OK",342762,95.02275,360715.723339937,3717.572,97.0299225784832
2009,"OR",243752,95.02275,256519.622932403,3808.6,67.3527340577648
2009,"PA",1740532,95.02275,1831700.30334841,12666.858,144.605734377729
2009,"RI",108497,95.02275,114180.025309728,1053.646,108.36659116034
2009,"SC",249200,95.02275,262252.986784744,4589.872,57.13732034025
2009,"SD",48772,95.02275,51326.6559850141,807.067,63.5965241857418
2009,"TN",816261,95.02275,859016.393442623,6306.019,136.221662738825
2009,"TX",0,95.02275,0,24801.761,0
2009,"UT",245880,95.02275,258759.086639778,2723.421,95.0125179470152
2009,"VA",633490,95.02275,666671.928564475,7925.937,84.1126958950689
2009,"VT",86759,95.02275,91303.3983966997,624.817,146.128223778642
2009,"WA",0,95.02275,0,6667.426,0
2009,"WI",656872,95.02275,691278.667476999,5669.264,121.934464063942
2009,"WV",420530,95.02275,442557.177097064,1847.775,239.508152830872
2009,"WY",0,95.02275,0,559.851,0
2010,"AK",643068,96.1615,668737.488495916,713.982,936.630739284626
2010,"AL",428245,96.1615,445339.350987661,4785.514,93.0598784138258
2010,"AR",385365,96.1615,400747.700483042,2921.998,137.148519774155
2010,"AZ",413193,96.1615,429686.51695325,6407.342,67.0615860606863
2010,"CA",9114589,96.1615,9478418.077921,37319.55,253.979967012491
2010,"CO",360003,96.1615,374373.319883737,5047.539,74.1694754381763
2010,"CT",507752,96.1615,528020.049604052,3579.173,147.525713231535
2010,"DE",142417,96.1615,148101.891089469,899.647,164.622225261096
2010,"FL",1793180,96.1615,1864758.76520229,18846.143,98.9464404043995
2010,"GA",684701,96.1615,712032.362223967,9712.209,73.3131218885391
2010,"HI",79853,96.1615,83040.509975406,1364.004,60.8799607445477
2010,"IA",192138,96.1615,199807.615313821,3050.819,65.4931070357897
2010,"ID",98327,96.1615,102251.940745517,1570.819,65.094667651408
2010,"IL",2686686,96.1615,2793931.04308897,12840.545,217.58664005998
2010,"IN",597347,96.1615,621191.43316192,6490.555,95.7069824016467
2010,"KS",352419,96.1615,366486.587667622,2858.266,128.219902440019
2010,"KY",383815,96.1615,399135.828788028,4348.464,91.7877735191157
2010,"LA",393036,96.1615,408724.905497522,4544.635,89.935694615194
2010,"MA",1834859,96.1615,1908101.47512258,6566.44,290.583859004663
2010,"MD",891392,96.1615,926973.892878127,5788.784,160.132748583835
2010,"ME",175292,96.1615,182289.169782085,1327.651,137.302024238362
2010,"MI",631895,96.1615,657118.493367928,9877.597,66.5261493628388
2010,"MN",721742,96.1615,750551.936065889,5310.934,141.322022843042
2010,"MO",206936,96.1615,215196.310373694,5996.089,35.8894456659489
2010,"MS",316331,96.1615,328958.054938827,2970.615,110.737357395296
2010,"MT",93225,96.1615,96946.2830758671,990.73,97.8533839450376
2010,"NC",1294314,96.1615,1345979.42003817,9574.586,140.578341459168
2010,"ND",88347,96.1615,91873.5668640776,674.752,136.159013777029
2010,"NE",154332,96.1615,160492.504796618,1829.591,87.7204275691223
2010,"NH",499669,96.1615,519614.398693864,1316.807,394.601789551441
2010,"NJ",2047474,96.1615,2129203.47540336,8799.451,241.970036017402
2010,"NM",125100,96.1615,130093.644545894,2064.614,63.0111219559172
2010,"NV",0,96.1615,0,2702.483,0
2010,"NY",3895349,96.1615,4050840.51309516,19399.956,208.806685597388
2010,"OH",142318,96.1615,147998.939284433,11539.449,12.8254771336511
2010,"OK",216400,96.1615,225038.086968277,3760.014,59.8503321977729
2010,"OR",353589,96.1615,367703.290818051,3837.614,95.8156007399522
2010,"PA",1648956,96.1615,1714777.7436916,12711.406,134.900713870016
2010,"RI",121668,96.1615,126524.648637968,1053.994,120.043044493582
2010,"SC",148500,96.1615,154427.707554479,4635.846,33.3116560719401
2010,"SD",31157,96.1615,32400.700904208,816.193,39.6973521020249
2010,"TN",901617,96.1615,937607.0464791,6355.518,147.526455983462
2010,"TX",0,96.1615,0,25241.897,0
2010,"UT",245980,96.1615,255798.838412462,2775.413,92.166044625597
2010,"VA",789655,96.1615,821175.834403581,8024.004,102.339908405278
2010,"VT",85178,96.1615,88578.0691856928,625.886,141.52428586946
2010,"WA",0,96.1615,0,6743.009,0
2010,"WI",851537,96.1615,885527.991971839,5690.538,155.614107483658
2010,"WV",237159,96.1615,246625.728592004,1854.265,133.004575177768
2010,"WY",0,96.1615,0,564.531,0
2011,"AK",720733,98.161,734235.592546938,722.349,1016.4554703432
2011,"AL",301178,98.161,306820.427664755,4799.642,63.9256902212196
2011,"AR",376874,98.161,383934.556493923,2941.038,130.543895214521
2011,"AZ",560236,98.161,570731.75701144,6473.416,88.165468897942
2011,"CA",9613594,98.161,9793700.14567904,37636.311,260.219449926403
2011,"CO",383513,98.161,390697.935025112,5121.9,76.2798834465944
2011,"CT",681415,98.161,694180.988376239,3588.632,193.43888935289
2011,"DE",341965,98.161,348371.552857041,907.59,383.842431997974
2011,"FL",1869870,98.161,1904901.13181406,19055.607,99.9653871857275
2011,"GA",670410,98.161,682969.814895936,9803.63,69.664992956276
2011,"HI",67859,98.161,69130.3063334726,1379.562,50.1103294621573
2011,"IA",250272,98.161,254960.727783947,3066.772,83.1365121971725
2011,"ID",170214,98.161,173402.878943776,1584.272,109.452719573265
2011,"IL",2805458,98.161,2858016.93136785,12867.783,222.106397921682
2011,"IN",681537,98.161,694305.273988651,6517.25,106.533472551866
2011,"KS",246518,98.161,251136.39836595,2869.677,87.5138206724833
2011,"KY",516523,98.161,526199.814590316,4370.817,120.389349311654
2011,"LA",196732,98.161,200417.681156467,4576.244,43.7952349473645
2011,"MA",1931571,98.161,1967758.0709243,6614.218,297.504265950155
2011,"MD",775845,98.161,790380.089852385,5840.241,135.333471658513
2011,"ME",208997,98.161,212912.460142012,1328.473,160.268564089757
2011,"MI",728842,98.161,742496.510834242,9883.053,75.1282534692713
2011,"MN",1003657,98.161,1022460.04013814,5346.62,191.23484372148
2011,"MO",323593,98.161,329655.362109188,6011.182,54.840356207679
2011,"MS",347963,98.161,354481.922555801,2979.147,118.987724525108
2011,"MT",123985,98.161,126307.800450281,997.518,126.622076444015
2011,"NC",1092078,98.161,1112537.56583572,9658.913,115.182481282906
2011,"ND",160640,98.161,163649.514572997,685.526,238.721090918502
2011,"NE",154945,98.161,157847.821436212,1840.914,85.7442669436008
2011,"NH",518405,98.161,528117.072971954,1320.444,399.954161609242
2011,"NJ",2216438,98.161,2257961.91970334,8828.552,255.756767327569
2011,"NM",229800,98.161,234105.194527358,2080.707,112.51233091798
2011,"NV",0,98.161,0,2713.114,0
2011,"NY",4015628,98.161,4090858.89508053,19499.921,209.788485557482
2011,"OH",237205,98.161,241648.923706971,11545.735,20.9297133276462
2011,"OK",353972,98.161,360603.498334369,3788.824,95.1755738282826
2011,"OR",468606,98.161,477385.112213608,3872.672,123.270215554947
2011,"PA",1978061,98.161,2015119.03912959,12747.052,158.08510384437
2011,"RI",130644,98.161,133091.553672029,1053.829,126.293311032463
2011,"SC",216082,98.161,220130.194272675,4672.655,47.1103033013726
2011,"SD",15208,98.161,15492.914701358,823.74,18.8080155162527
2011,"TN",1068573,98.161,1088592.2107558,6400.298,170.084613365784
2011,"TX",0,98.161,0,25645.504,0
2011,"UT",247661,98.161,252300.811931419,2814.797,89.6337504734512
2011,"VA",798404,98.161,813361.722068846,8102.437,100.384825216024
2011,"VT",105077,98.161,107045.567995436,627.197,170.672959206495
2011,"WA",0,98.161,0,6827.479,0
2011,"WI",850647,98.161,866583.470013549,5705.84,151.876580838851
2011,"WV",307278,98.161,313034.708285368,1856.606,168.605890687291
2011,"WY",0,98.161,0,567.491,0
2012,"AK",663144,99.9985,663153.94730921,730.81,907.423197971032
2012,"AL",413253,99.9985,413259.198887983,4816.632,85.7983750653949
2012,"AR",404083,99.9985,404089.06133592,2952.876,136.845929641448
2012,"AZ",647809,99.9985,647818.717280759,6556.344,98.8079205851247
2012,"CA",7949000,99.9985,7949119.23678855,37944.551,209.493037268739
2012,"CO",492224,99.9985,492231.383470752,5193.66,94.7754345626691
2012,"CT",625320,99.9985,625329.379940699,3595.211,173.933986055533
2012,"DE",262378,99.9985,262381.935729036,915.518,286.593967272119
2012,"FL",2003490,99.9985,2003520.05280079,19302.016,103.798486790229
2012,"GA",590676,99.9985,590684.860272904,9903.58,59.6435693226999
2012,"HI",80256,99.9985,80257.2038580579,1395.199,57.5238398666125
2012,"IA",425776,99.9985,425782.386735801,3076.844,138.382832127921
2012,"ID",188589,99.9985,188591.828877433,1595.91,118.171970147084
2012,"IL",3494539,99.9985,3494591.41887128,12883.029,271.255418183975
2012,"IN",794508,99.9985,794519.917798767,6538.989,121.505009076903
2012,"KS",317578,99.9985,317582.763741456,2886.024,110.041622571904
2012,"KY",575164,99.9985,575172.627589414,4387.865,131.082571498762
2012,"LA",290389,99.9985,290393.355900339,4602.067,63.1006362793803
2012,"MA",2001780,99.9985,2001810.02715041,6664.269,300.37953557253
2012,"MD",880356,99.9985,880369.205538083,5888.375,149.509704381613
2012,"ME",232118,99.9985,232121.481822227,1328.094,174.777901129157
2012,"MI",804037,99.9985,804049.060735911,9898.289,81.2311158762803
2012,"MN",1066022,99.9985,1066037.99056986,5377.5,198.240444550416
2012,"MO",301681,99.9985,301685.525282879,6026.027,50.0637526653762
2012,"MS",395679,99.9985,395684.935274029,2984.599,132.5755772464
2012,"MT",132361,99.9985,132362.985444782,1004.168,131.813586416598
2012,"NC",1220072,99.9985,1220090.30135452,9751.81,125.114240469669
2012,"ND",215622,99.9985,215625.234378516,702.227,307.059162320042
2012,"NE",234296,99.9985,234299.514492717,1853.691,126.396208695363
2012,"NH",521309,99.9985,521316.819752296,1324.677,393.54259170522
2012,"NJ",1929133,99.9985,1929161.93742906,8845.671,218.091079515512
2012,"NM",276707,99.9985,276711.15066726,2087.715,132.542588747631
2012,"NV",0,99.9985,0,2744.67,0
2012,"NY",4567889,99.9985,4567957.51936279,19574.362,233.364311917946
2012,"OH",117446,99.9985,117447.761716426,11550.971,10.1677825800468
2012,"OK",446009,99.9985,446015.690235353,3819.32,116.778821946146
2012,"OR",433126,99.9985,433132.496987455,3900.102,111.056710052059
2012,"PA",1837374,99.9985,1837401.56102342,12769.123,143.894107764756
2012,"RI",136362,99.9985,136364.045460682,1054.893,129.268130000561
2012,"SC",252904,99.9985,252907.793616904,4719.027,53.5932075864164
2012,"SD",59837,99.9985,59837.8975684635,833.859,71.7602107412206
2012,"TN",1115383,99.9985,1115399.73099596,6455.752,172.776112061919
2012,"TX",0,99.9985,0,26084.12,0
2012,"UT",258578,99.9985,258581.878728181,2854.146,90.5986865171512
2012,"VA",838790,99.9985,838802.58203873,8187.456,102.449720894834
2012,"VT",96579,99.9985,96580.4487067306,626.361,154.192947368579
2012,"WA",0,99.9985,0,6898.599,0
2012,"WI",934103,99.9985,934117.011755176,5720.825,163.283619365245
2012,"WV",192385,99.9985,192387.885818287,1857.446,103.576570095867
2012,"WY",0,99.9985,0,576.656,0
2013,"AK",630941,101.7475,620104.670876434,737.626,840.676265311193
