"Abbreviation","State","EffectiveYear","Year","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
"NM","New Mexico",NA,2008,403500,94.4225,427334.586565702,2010.662,212.534273073098
"NM","New Mexico",NA,1957,0,15.82125,0,847,0
"NM","New Mexico",NA,1963,0,17.20275,0,989,0
"NM","New Mexico",NA,2021,152728,118.8655,128488.081066415,2116.677,60.7027340810218
"NM","New Mexico",NA,2000,159338,78.02075,204225.158050903,1821.204,112.137442071785
"NM","New Mexico",NA,1976,23504,31.4675,74692.9371573846,1189.295,62.8043817197454
"NM","New Mexico",NA,1955,0,14.807,0,785,0
"NM","New Mexico",NA,1959,0,16.4025,0,919,0
"NM","New Mexico",NA,2010,125100,96.1615,130093.644545894,2064.614,63.0111219559172
"NM","New Mexico",NA,1965,0,17.78375,0,1012,0
"NM","New Mexico",NA,1999,163964,76.29125,214918.486720299,1739.844,123.527446552851
"NM","New Mexico",NA,1958,0,16.1795,0,886,0
"NM","New Mexico",NA,1964,0,17.4655,0,1006,0
"NM","New Mexico",NA,2001,190673,79.782,238992.504574967,1831.69,130.476502342081
"NM","New Mexico",NA,1950,1255,13.079,9595.53482682162,689,13.9267559170125
"NM","New Mexico",NA,1988,49576,59.01325,84008.2523839985,1490.337,56.3686282927945
"NM","New Mexico",NA,1984,53399,52.85775,101023.974724615,1416.717,71.3085074327583
"NM","New Mexico",NA,1993,90428,68.87275,131297.211161163,1614.937,81.3017542858718
"NM","New Mexico",NA,2004,138196,84.8365,162896.866325226,1903.808,85.5637051242699
"NM","New Mexico",NA,1983,61742,51.012,121034.26644711,1394.361,86.8026762417408
"NM","New Mexico",NA,2003,101546,82.61875,122909.145926318,1877.574,65.4616787015148
"NM","New Mexico",NA,1985,65056,54.5315,119299.854212703,1438.361,82.9415245635157
"NM","New Mexico",NA,1989,76542,61.33125,124800.9782941,1503.901,82.9848362984664
"NM","New Mexico",NA,2009,162500,95.02275,171011.678782186,2036.802,83.9608753242515
"NM","New Mexico",NA,1987,99139,57.00375,173916.628291998,1478.52,117.628864196628
"NM","New Mexico",NA,1998,180021,75.23225,239287.007898873,1733.535,138.034137123781
"NM","New Mexico",NA,2014,205702,103.6485,198461.145120286,2090.236,94.9467644420467
"NM","New Mexico",NA,1986,72130,55.6325,129654.428616366,1462.729,88.6387216062346
"NM","New Mexico",NA,2005,242462,87.4985,277104.178928782,1932.274,143.40832559398
"NV","Nevada",NA,2019,0,112.31475,0,3090.771,0
"NV","Nevada",NA,1956,0,15.3125,0,250,0
"NV","Nevada",NA,1968,0,19.613,0,464,0
"NV","Nevada",NA,1990,0,63.6315,0,1218.629,0
"NV","Nevada",NA,1970,0,21.66325,0,488.738,0
"NV","Nevada",NA,1974,0,27.30475,0,596.822,0
"NV","Nevada",NA,1995,0,71.81975,0,1525.777,0
"NV","Nevada",NA,1985,0,54.5315,0,951.03,0
"NV","Nevada",NA,2002,0,81.02425,0,2173.791,0
"NV","Nevada",NA,1963,0,17.20275,0,397,0
"NV","Nevada",NA,2007,0,92.638,0,2601.072,0
"NV","Nevada",NA,2021,0,118.8655,0,3146.402,0
"NV","Nevada",NA,1973,0,25.0445,0,568.991,0
"NV","Nevada",NA,1999,0,76.29125,0,1809.253,0
"NV","Nevada",NA,1955,0,14.807,0,237,0
"NV","Nevada",NA,1991,0,65.7795,0,1285.046,0
"NV","Nevada",NA,1961,0,16.803,0,315,0
"NV","Nevada",NA,1967,0,18.81325,0,449,0
"NV","Nevada",NA,1958,0,16.1795,0,269,0
"NV","Nevada",NA,1953,0,14.4295,0,195,0
"NV","Nevada",NA,1997,0,74.39475,0,1675.581,0
"NV","Nevada",NA,1969,0,20.577,0,480,0
"NV","Nevada",NA,1977,0,33.4185,0,678.333,0
"NV","Nevada",NA,2003,0,82.61875,0,2248.85,0
"NV","Nevada",NA,1951,0,14.013,0,168,0
"NV","Nevada",NA,1975,0,29.8215,0,619.972,0
"NV","Nevada",NA,1992,0,67.27675,0,1330.694,0
"NV","Nevada",NA,1965,0,17.78375,0,444,0
"NV","Nevada",NA,2012,0,99.9985,0,2744.67,0
"NV","Nevada",NA,1957,0,15.82125,0,260,0
"NV","Nevada",NA,1960,0,16.62725,0,291,0
"NV","Nevada",NA,1984,0,52.85775,0,924.922,0
"NV","Nevada",NA,1980,0,42.247,0,810.215,0
"NV","Nevada",NA,1987,0,57.00375,0,1023.376,0
"NV","Nevada",NA,1962,0,17.00825,0,352,0
"NV","Nevada",NA,2020,0,113.7685,0,3115.648,0
"NV","Nevada",NA,2017,0,107.743,0,2972.097,0
"NV","Nevada",NA,1972,0,23.74125,0,546.789,0
"NV","Nevada",NA,1989,0,61.33125,0,1137.382,0
"NV","Nevada",NA,1978,0,35.76175,0,719.436,0
"NV","Nevada",NA,1994,0,70.3425,0,1456.388,0
"NV","Nevada",NA,2009,0,95.02275,0,2684.665,0
"NV","Nevada",NA,1971,0,22.75975,0,520.018,0
"NV","Nevada",NA,1950,0,13.079,0,162,0
"NV","Nevada",NA,1996,0,73.133,0,1596.476,0
"NV","Nevada",NA,2011,0,98.161,0,2713.114,0
"NV","Nevada",NA,2018,0,110.33475,0,3030.725,0
"NV","Nevada",NA,2004,0,84.8365,0,2346.222,0
"NV","Nevada",NA,2006,0,90.201,0,2522.658,0
"NV","Nevada",NA,1986,0,55.6325,0,980.613,0
"NV","Nevada",NA,1993,0,68.87275,0,1380.197,0
"NV","Nevada",NA,2013,0,101.7475,0,2776.956,0
"NV","Nevada",NA,2008,0,94.4225,0,2653.63,0
"NV","Nevada",NA,2005,0,87.4985,0,2432.143,0
"NV","Nevada",NA,1982,0,49.1005,0,881.537,0
"NV","Nevada",NA,1964,0,17.4655,0,426,0
"NV","Nevada",NA,1959,0,16.4025,0,279,0
"NV","Nevada",NA,1952,0,14.255,0,181,0
"NV","Nevada",NA,2001,0,79.782,0,2098.399,0
"NV","Nevada",NA,1983,0,51.012,0,901.977,0
"NV","Nevada",NA,2016,0,105.73675,0,2919.555,0
"NV","Nevada",NA,2010,0,96.1615,0,2702.483,0
"NV","Nevada",NA,1966,0,18.28275,0,446,0
"NV","Nevada",NA,2015,0,104.6895,0,2868.531,0
"NV","Nevada",NA,2014,0,103.6485,0,2818.935,0
"NV","Nevada",NA,1954,0,14.56225,0,213,0
"NV","Nevada",NA,1998,0,75.23225,0,1743.772,0
"NV","Nevada",NA,1976,0,31.4675,0,646.975,0
"NV","Nevada",NA,2000,0,78.02075,0,2018.741,0
"NV","Nevada",NA,1979,0,38.7415,0,765.367,0
"NV","Nevada",NA,1988,0,59.01325,0,1075.022,0
"NV","Nevada",NA,1981,0,46.244,0,847.655,0
"NY","New York",2007,1969,610307,20.577,2965966.85619867,18105,163.820317934199
"NY","New York",2007,1961,279057,16.803,1660757.0076772,17061,97.3423016046656
"NY","New York",2007,1964,421700,17.4655,2414474.2492342,17589,137.271831783171
"NY","New York",2007,1978,1344610,35.76175,3759911.0781771,17680.589,212.657569166791
"NY","New York",2007,1962,298778,17.00825,1756665.14779592,17301,101.535468920636
"NY","New York",2007,1963,423243,17.20275,2460321.75088285,17461,140.903828582719
"NY","New York",2007,2007,5416105,92.638,5846526.26352037,19132.335,305.583519393758
"NY","New York",2007,2006,4018199,90.201,4454716.68828505,19104.631,233.174704514578
"NY","New York",2007,1951,167280,14.013,1193748.66195675,14890,80.1711660145568
"NY","New York",2007,1968,412310,19.613,2102228.11400602,18051,116.460479419756
"NY","New York",2007,1981,1524968,46.244,3297655.91211833,17567.734,187.710942806758
"NY","New York",2007,1970,693151,21.66325,3199663.02378452,18241.391,175.406745230368
"NY","New York",2007,1973,874627,25.0445,3492291.72073709,18177.063,192.12629239042
"NY","New York",2007,1974,874379,27.30475,3202296.30375667,18049.775,177.414749145442
"NY","New York",2007,1956,223077,15.3125,1456829.3877551,16112,90.4189044038667
"NY","New York",2007,2014,4861687,103.6485,4690552.202878,19653.431,238.663274767546
"NY","New York",2007,1979,1223281,38.7415,3157546.81672109,17583.838,179.570968335871
"NY","New York",2007,1990,1885429,63.6315,2963043.46117882,18002.855,164.587420227448
"NY","New York",2007,1955,207215,14.807,1399439.45431215,15966,87.651224747097
"NY","New York",2007,1975,967401,29.8215,3243971.63120567,18003.485,180.185760212852
"NY","New York",2007,1965,527808,17.78375,2967922.96337949,17734,167.357785236241
"NY","New York",2007,2012,4567889,99.9985,4567957.51936279,19574.362,233.364311917946
"NY","New York",2007,2009,4427675,95.02275,4659594.6760118,19307.066,241.341417489939
"NY","New York",2007,1991,2030332,65.7795,3086572.56440076,18029.532,171.195379025965
"NY","New York",2007,1957,251284,15.82125,1588268.94208738,16374,96.9994468112483
"NY","New York",2007,2008,5037830,94.4225,5335412.63999576,19212.436,277.70620237828
"NY","New York",2007,1960,256309,16.62725,1541499.64666436,16838,91.5488565544815
"NY","New York",2007,1980,1235340,42.247,2924089.28444623,17566.754,166.455867967766
"NY","New York",2007,1984,1524619,52.85775,2884381.19291873,17745.684,162.539871267782
"NY","New York",2007,1953,225720,14.4295,1564295.36712984,15527,100.746787346547
"NY","New York",2007,2013,4920605,101.7475,4836094.25293005,19626.488,246.406501913641
"NY","New York",2007,1996,2729835,73.133,3732699.32862046,18143.805,205.728584969937
"NY","New York",2007,1989,2008913,61.33125,3275512.89106288,17983.086,182.144093125222
"NY","New York",2007,1992,2518790,67.27675,3743923.42079545,18082.032,207.052139980476
"NY","New York",2007,2019,4296595,112.31475,3825494.87044222,19463.131,196.550846338249
"NY","New York",2007,1985,1859979,54.5315,3410834.10505854,17791.672,191.709587781212
"NY","New York",2007,1971,572328,22.75975,2514649.76548512,18357.982,136.978550555563
"NY","New York",2007,2002,2257935,81.02425,2786739.7723521,19137.8,145.614426546003
"NY","New York",2007,1977,1295001,33.4185,3875102.11409848,17812.602,217.548346619909
"NY","New York",2007,1967,443738,18.81325,2358646.16693022,17935,131.510798267645
"NY","New York",2007,2011,4015628,98.161,4090858.89508053,19499.921,209.788485557482
"NY","New York",2007,1994,3120034,70.3425,4435489.21349113,18156.652,244.290038355702
"NY","New York",2007,1997,3042094,74.39475,4089124.56860195,18143.184,225.380758338886
"NY","New York",2007,2017,4026353,107.743,3736997.29912848,19593.849,190.722981438128
"NY","New York",2007,2020,4824289,113.7685,4240443.53226069,20108.296,210.880301954014
"NY","New York",2007,1952,218129,14.255,1530192.91476675,15192,100.723598918296
"NY","New York",2007,2010,3895349,96.1615,4050840.51309516,19399.956,208.806685597388
"NY","New York",2007,1982,1342051,49.1005,2733273.59191862,17589.738,155.390239008598
"NY","New York",2007,1995,2814568,71.81975,3918933.16253537,18150.928,215.908143238482
"NY","New York",2007,2016,4181811,105.73675,3954926.74022986,19636.391,201.408025549596
"NY","New York",2007,1999,2888041,76.29125,3785546.8353186,18196.601,208.035931288409
"NY","New York",2007,1954,204449,14.56225,1403965.73331731,15814,88.7799249599918
"NY","New York",2007,2015,5084187,104.6895,4856444.05599415,19657.321,247.055234840706
"NY","New York",2007,2018,3079974,110.33475,2791481.37826025,19544.098,142.829890551114
"NY","New York",2007,1950,180664,13.079,1381328.84777124,14865,92.9249140781191
"NY","New York",2007,2021,4954149,118.8655,4167861.15399338,19857.492,209.888597915254
"NY","New York",2007,1976,1132756,31.4675,3599764.83673632,17940.541,200.649737192224
"NY","New York",2007,1983,1339005,51.012,2624882.38061633,17686.905,148.408236523933
"NY","New York",2007,2000,2771556,78.02075,3552331.91170298,19001.78,186.947323445645
"NY","New York",2007,1986,1901879,55.6325,3418647.37338786,17833.419,191.698931841834
"NY","New York",2007,2003,2089104,82.61875,2528607.61025796,19175.939,131.863561427577
"NY","New York",2007,1958,258320,16.1795,1596588.27528663,16601,96.174222955643
"NY","New York",2007,2005,2784721,87.4985,3182592.84444876,19132.61,166.343893721179
"NY","New York",2007,1972,781010,23.74125,3289675.14347391,18339.4,179.377468372679
"NY","New York",2007,1959,254256,16.4025,1550105.16689529,16685,92.904115486682
"NY","New York",2007,1988,2172245,59.01325,3680944.53364287,17941.309,205.165884698985
"NY","New York",2007,1993,2637556,68.87275,3829607.5007895,18140.894,211.103570793672
"NY","New York",2007,1998,3127524,75.23225,4157158.66533302,18159.175,228.928828833525
"NY","New York",2007,2004,2044504,84.8365,2409934.40323446,19171.567,125.703569417902
"NY","New York",2007,1987,2143390,57.00375,3760085.95925707,17868.848,210.426881422746
"NY","New York",2007,2001,3199483,79.782,4010281.7678173,19082.838,210.151224247531
"NY","New York",2007,1966,392358,18.28275,2146055.70824958,17843,120.274376968536
"OH","Ohio",NA,1956,0,15.3125,0,9207,0
"OH","Ohio",NA,2012,117446,99.9985,117447.761716426,11550.971,10.1677825800468
"OH","Ohio",NA,1969,0,20.577,0,10563,0
"OH","Ohio",NA,1974,190584,27.30475,697988.445233888,10765.759,64.8341139007373
"OH","Ohio",NA,1994,652543,70.3425,927665.351672175,11111.451,83.4873277731392
"OH","Ohio",NA,1960,0,16.62725,0,9734,0
"OH","Ohio",NA,1989,730510,61.33125,1191089.37124223,10829.217,109.988503438636
"OH","Ohio",NA,1995,713252,71.81975,993114.011118112,11155.493,89.0246635552648
"OH","Ohio",NA,1996,807435,73.133,1104063.82891444,11187.032,98.6913981219004
"OH","Ohio",NA,1975,267315,29.8215,896383.481716211,10770.425,83.226379805459
"OH","Ohio",NA,1957,0,15.82125,0,9410,0
"OH","Ohio",NA,1961,0,16.803,0,9854,0
"OH","Ohio",NA,1999,751567,76.29125,985128.700866744,11256.654,87.5152332892833
"OH","Ohio",NA,1980,517344,42.247,1224569.79193789,10800.65,113.379268093855
"OH","Ohio",NA,1973,167970,25.0445,670686.178602088,10767.314,62.2890888667395
"OH","Ohio",NA,1977,315481,33.4185,944031.000792974,10771.394,87.6424166447698
"OH","Ohio",NA,1998,765883,75.23225,1018024.84971538,11237.752,90.5897237913223
"OH","Ohio",NA,1983,415017,51.012,813567.395906845,10737.632,75.7678597950503
"OH","Ohio",NA,1972,134698,23.74125,567358.500500184,10746.993,52.792302042086
"OH","Ohio",NA,2013,262226,101.7475,257722.302759282,11579.692,22.2564039491968
"OH","Ohio",NA,1978,461393,35.76175,1290185.74314736,10795.581,119.510542614368
"OH","Ohio",NA,1958,0,16.1795,0,9599,0
"OH","Ohio",NA,1985,437129,54.5315,801608.244775955,10734.926,74.6729176126557
"OH","Ohio",NA,2019,7306,112.31475,6504.93367968143,11696.507,0.556143272489935
"OH","Ohio",NA,1981,490637,46.244,1060974.39667849,10788.33,98.3446369065917
"OH","Ohio",NA,2008,754633,94.4225,799208.87500331,11515.391,69.4035378393413
"OH","Ohio",NA,2011,237205,98.161,241648.923706971,11545.735,20.9297133276462
"OH","Ohio",NA,2007,1125654,92.638,1215110.4298452,11500.468,105.657476708357
"OH","Ohio",NA,1997,737363,74.39475,991149.241041875,11212.498,88.3968265628119
"OH","Ohio",NA,1979,505001,38.7415,1303514.31927003,10798.298,120.714794060141
"OH","Ohio",NA,2021,5955,118.8655,5009.86409008501,11764.342,0.425851619247809
"OH","Ohio",NA,2017,8833,107.743,8198.21241287137,11665.706,0.702761788516817
"OH","Ohio",NA,1976,265052,31.4675,842303.964407722,10752.662,78.3344593559922
"OH","Ohio",NA,2006,1105864,90.201,1225999.71175486,11481.213,106.783117058699
"OH","Ohio",NA,1982,548091,49.1005,1116263.58183725,10757.087,103.770061712548
"OH","Ohio",NA,1962,0,17.00825,0,9929,0
"OH","Ohio",NA,2016,33235,105.73675,31431.8342487357,11640.06,2.70031548366037
"OH","Ohio",NA,1992,641701,67.27675,953822.8288376,11007.609,86.6512272408658
"OH","Ohio",NA,1988,582026,59.01325,986263.254438622,10798.552,91.3329170835703
"OH","Ohio",NA,1968,0,19.613,0,10516,0
"OH","Ohio",NA,1950,0,13.079,0,7980,0
"OH","Ohio",NA,1964,0,17.4655,0,10080,0
"OH","Ohio",NA,1990,643428,63.6315,1011178.42577968,10861.837,93.0946050635523
"OH","Ohio",NA,2014,-118,103.6485,-113.846317119881,11606.573,-0.00980877965613803
"OH","Ohio",NA,1959,0,16.4025,0,9671,0
"OH","Ohio",NA,1963,0,17.20275,0,9986,0
"OH","Ohio",NA,1970,0,21.66325,0,10657.423,0
"OH","Ohio",NA,1966,0,18.28275,0,10330,0
"OH","Ohio",NA,1952,0,14.255,0,8275,0
"OH","Ohio",NA,2002,761050,81.02425,939286.69503266,11407.889,82.3365913739746
"OH","Ohio",NA,1955,0,14.807,0,9017,0
"OH","Ohio",NA,1951,0,14.013,0,8061,0
"OH","Ohio",NA,1965,0,17.78375,0,10201,0
"OH","Ohio",NA,1991,630183,65.7795,958023.396346886,10933.683,87.6212888508736
"OH","Ohio",NA,1984,524891,52.85775,993025.620651655,10737.746,92.4798948169993
"OH","Ohio",NA,2018,9046,110.33475,8198.68627064456,11680.892,0.70188871454719
"OH","Ohio",NA,1987,474588,57.00375,832555.752910993,10760.09,77.3744227893069
"OH","Ohio",NA,1953,0,14.4295,0,8591,0
"OH","Ohio",NA,1967,0,18.81325,0,10414,0
"OH","Ohio",NA,1986,477794,55.6325,858839.707005797,10730.268,80.0389801080268
"OH","Ohio",NA,1993,677183,68.87275,983237.92791779,11070.385,88.8169587523641
"OH","Ohio",NA,2005,1327484,87.4985,1517150.57972422,11463.32,132.348270808476
"OH","Ohio",NA,2009,521363,95.02275,548671.765445643,11528.896,47.5910065842942
"OH","Ohio",NA,2001,663376,79.782,831485.798801735,11387.404,73.0180292893565
"OH","Ohio",NA,1954,0,14.56225,0,8873,0
"OH","Ohio",NA,2020,3683,113.7685,3237.2756958209,11797.517,0.274403138882606
"OH","Ohio",NA,2015,2586,104.6895,2470.16176407376,11622.315,0.212536122456994
"OH","Ohio",NA,1971,0,22.75975,0,10734.818,0
"OH","Ohio",NA,2010,142318,96.1615,147998.939284433,11539.449,12.8254771336511
"OH","Ohio",NA,2000,630607,78.02075,808255.496134041,11363.543,71.1270680397866
"OH","Ohio",NA,2004,1060594,84.8365,1250162.37114921,11452.251,109.163025779754
"OH","Ohio",NA,2003,794645,82.61875,961821.620394886,11434.788,84.1136381710694
"OK","Oklahoma",NA,1978,91375,35.76175,255510.426642991,2917.336,87.5834756925466
"OK","Oklahoma",NA,2012,446009,99.9985,446015.690235353,3819.32,116.778821946146
"OK","Oklahoma",NA,1956,9801,15.3125,64006.5306122449,2273,28.1594943300681
"OK","Oklahoma",NA,1979,94501,38.7415,243927.054966896,2975.31,81.9837445398617
"OK","Oklahoma",NA,1961,14676,16.803,87341.5461524728,2380,36.6981286354928
"OK","Oklahoma",NA,1952,8850,14.255,62083.4794808839,2219,27.9781340607859
"OK","Oklahoma",NA,2006,304381,90.201,337447.47840933,3594.09,93.889546007287
"OK","Oklahoma",NA,1962,14575,17.00825,85693.7074654947,2427,35.3084909210938
"OK","Oklahoma",NA,1995,166746,71.81975,232172.9050853,3265.547,71.0977073933709
"OK","Oklahoma",NA,2007,561375,92.638,605987.823571321,3634.349,166.739029072695
"OK","Oklahoma",NA,2008,360065,94.4225,381333.898170457,3668.976,103.934694086431
"OK","Oklahoma",NA,1994,162214,70.3425,230605.96367772,3246.119,71.0405144351516
"OK","Oklahoma",NA,1951,8289,14.013,59152.2157996146,2210,26.7657085066129
"OK","Oklahoma",NA,1963,20673,17.20275,120172.646815189,2439,49.2712779070066
"OK","Oklahoma",NA,1964,16863,17.4655,96550.3421030031,2446,39.4727482023725
"OK","Oklahoma",NA,2013,585146,101.7475,575096.194009681,3853.891,149.224820839427
"OK","Oklahoma",NA,1990,95920,63.6315,150742.949639722,3147.105,47.8989260414641
"OK","Oklahoma",NA,2009,342762,95.02275,360715.723339937,3717.572,97.0299225784832
"OK","Oklahoma",NA,1958,10841,16.1795,67004.5427856238,2267,29.5564811581931
"OK","Oklahoma",NA,1981,128697,46.244,278299.88755298,3096.164,89.8853831880288
"OK","Oklahoma",NA,1982,139022,49.1005,283137.646256148,3206.123,88.311535850667
"OK","Oklahoma",NA,1957,10457,15.82125,66094.6511811646,2282,28.9634755395112
"OK","Oklahoma",NA,2011,353972,98.161,360603.498334369,3788.824,95.1755738282826
"OK","Oklahoma",NA,1980,89869,42.247,212722.796884986,3040.758,69.9571609726871
"OK","Oklahoma",NA,1965,17084,17.78375,96065.2280874394,2440,39.370995117803
"OK","Oklahoma",NA,2000,194145,78.02075,248837.648958771,3454.365,72.0357139325957
"OK","Oklahoma",NA,1983,103325,51.012,202550.380302674,3290.402,61.5579434679027
