"","state","state_name","fips","year","cit","cit_flag","property","payroll","sales","throwback","throwout","sal","ui","ui_rate","ui_base","pinc","pr","property_taxes_state","property_taxes_local","total_revenue_state","total_revenue_local","general_revenue_state","general_revenue_local","fa1","fa2","fa3","fa4","fa5","fa6","fa7","fa8","fa9","fa10","fa11","fa12","fa13","fa14","fa15","fa16","fa17","fa18","ti1","ti2","ti3","ti4","ti5","ti6","ti7","ti8","ti9","ti10","ti11","ti12","ti13","ti14","ti15","ue","gdp","bal"
"977","MT","Montana",30,1990,6.75,0,33.33,33.33,33.34,1,0,0,84480,6.4,13200,8.59,0.178933841378035,103609,558341,2270147,1429265,1828981,1394360,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,6,13242,0.131150669478249
"978","MT","Montana",30,1991,6.75,0,33.33,33.33,33.34,1,0,0,85760,6.4,13400,8.09,0.135916218964822,77405,429382,2358921,1369751,1885816,1333461,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6.3,13875,-0.01066205659169
"979","MT","Montana",30,1992,6.75,0,33.33,33.33,33.34,1,0,0,89600,6.4,14000,8.29,0.165262959135586,182204,543366,2745480,1644917,2205009,1605720,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6.4,14937,0.116149052414871
"980","MT","Montana",30,1993,6.75,0,33.33,33.33,33.34,1,0,0,92800,6.4,14500,7.51,0.148443145533054,234637,432571,3022679,1472025,2407806,1427018,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6,16054,0.135027406143768
"981","MT","Montana",30,1994,6.75,0,33.33,33.33,33.34,1,0,0,96640,6.4,15100,7.15,0.150182820470004,226373,487737,3166149,1588789,2518229,1544942,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.5,17062,0.139855814665143
"982","MT","Montana",30,1995,6.75,0,33.33,33.33,33.34,1,0,0,99200,6.4,15500,7.15,0.153274565376597,229500,535465,3292673,1698142,2644417,1647807,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.4,17519,0.102036711206581
"983","MT","Montana",30,1996,6.75,0,33.33,33.33,33.34,1,0,0,101120,6.4,15800,7.15,0.150751534761567,229692,546136,3430411,1715991,2785538,1658769,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.5,18119,0.0938095564543772
"984","MT","Montana",30,1997,6.75,0,33.33,33.33,33.34,1,0,0,104000,6.5,16000,7.15,0.15223939145796,234906,590177,3523812,1895830,2878900,1821669,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.3,18932,0.0998518366851369
"985","MT","Montana",30,1998,6.75,0,33.33,33.33,33.34,1,0,0,107250,6.5,16500,7.15,0.157749479080704,227511,658491,3625865,1990648,2980419,1921517,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.6,20411,0.111489693813959
"986","MT","Montana",30,1999,6.75,0,33.33,33.33,33.34,1,0,0,111150,6.5,17100,7.15,0.153730212948012,228305,662826,3725321,2071399,3120522,2000636,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.3,20949,0.0607511749120507
"987","MT","Montana",30,2000,6.75,0,33.33,33.33,33.34,1,0,0,115050,6.5,17700,7.15,0.143294310142989,218883,689112,4204317,2132257,3496185,2053924,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.8,22013,0.130749605719806
"988","MT","Montana",30,2001,6.75,0,33.33,33.33,33.34,1,0,0,118300,6.5,18200,7.21,0.137339971042342,204240,680005,4224359,2214007,3602354,2136599,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.5,23264,0.0435543146834438
"989","MT","Montana",30,2002,6.75,0,33.33,33.33,33.34,1,0,0,122850,6.5,18900,7.27,0.13468278564271,181501,670898,4033180,2295758,3721242,2219274,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.5,24144,-0.0543708951493479
"990","MT","Montana",30,2003,6.75,0,33.33,33.33,33.34,1,0,0,128050,6.5,19700,7.66,0.129570934213655,186503,722870,4608118,2410223,3967788,2329092,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.3,25991,0.0385918965762054
"991","MT","Montana",30,2004,6.75,0,33.33,33.33,33.34,1,0,0,136500,6.5,21000,7.66,0.121769877831199,183937,774842,5349008,2524688,4142628,2438911,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,28200,0.140193011857222
"992","MT","Montana",30,2005,6.75,0,33.33,33.33,33.34,1,0,0,136500,6.5,21000,7.11,0.119158049260678,185349,811114,5691644,2670888,4624261,2587746,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3.6,30621,0.183510496722893
"993","MT","Montana",30,2006,6.75,0,33.33,33.33,33.34,1,0,0,140400,6.5,21600,7.04,0.117116219251302,194362,863247,6130467,2899956,4935220,2805761,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3.2,32875,0.180170374358873
"994","MT","Montana",30,2007,6.75,0,33.33,33.33,33.34,1,0,0,147550,6.5,22700,7.04,0.107174959353116,201825,896440,7128138,3119265,5190475,3009561,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3.4,35850,0.283637059728486
"995","MT","Montana",30,2008,6.75,0,33.33,33.33,33.34,1,0,0,145180,6.1,23800,6.97,0.12081983337788,220327,949541,6402859,3279889,5490621,3164845,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.5,36582,0.0432069569082334
"996","MT","Montana",30,2009,6.75,0,33.33,33.33,33.34,1,0,0,153110,6.1,25100,6.97,0.155244612287951,235150,1048251,4828033,3438927,5711793,3328298,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6,35706,-0.229807674974679
"997","MT","Montana",30,2010,6.75,0,33.33,33.33,33.34,1,0,0,158600,6.1,26000,6.9,0.116919143580464,236830,1042174,7476954,3462264,6008627,3340758,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6.7,37520,0.060202938582436
"998","MT","Montana",30,2011,6.75,0,33.33,33.33,33.34,1,0,0,160430,6.1,26300,7.11,0.116850922254985,243684,1095796,7950510,3512643,5768585,3400937,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6.5,40250,0.118944470981509
"999","MT","Montana",30,2012,6.75,0,33.33,33.33,33.34,1,0,0,164700,6.1,27000,7.11,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6,42140,NA
"1000","NC","North Carolina",37,1976,6,0,33.33,33.33,33.34,0,0,3,19740,4.7,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,40454,-0.0697723379411799
"1001","NC","North Carolina",37,1977,6,0,33.33,33.33,33.34,0,0,3,19740,4.7,4200,7,0.0919893890480209,38041,733907,4574592,3817115,4026279,3303926,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.9,43822,0.0526963511325837
"1002","NC","North Carolina",37,1978,6,0,33.33,33.33,33.34,0,0,3,28200,4.7,6000,7,0.0927232425550728,39304,797533,4854529,4170576,4256922,3632509,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4.6,49867,0.0390498032463022
"1003","NC","North Carolina",37,1979,6,0,33.33,33.33,33.34,0,0,3,34200,5.7,6000,7,0.0904498180783567,42768,868981,5537120,4543044,4811505,3918516,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4.8,54515,0.0548753828055419
"1004","NC","North Carolina",37,1980,6,0,33.33,33.33,33.34,0,0,3,34200,5.7,6000,7,0.0899533984735542,45908,956750,6201826,4944590,5369967,4254088,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.4,58791,0.0818627820388295
"1005","NC","North Carolina",37,1981,6,0,33.33,33.33,33.34,0,0,3,34200,5.7,6000,7,0.0917560994114526,51047,1066432,6720524,5458274,5791771,4647729,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.6,65869,0.0226861893194539
"1006","NC","North Carolina",37,1982,6,0,33.33,33.33,33.34,0,0,3,34200,5.7,6000,7,0.09073007698137,56871,1154044,7128334,6218012,6123494,5292298,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,9.5,68971,0.0405259139098571
"1007","NC","North Carolina",37,1983,6,0,33.33,33.33,33.34,0,0,3,39900,5.7,7000,7,0.0900688618031382,62003,1234060,7661975,6727715,6509333,5627749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8.9,77543,0.0594799985508501
"1008","NC","North Carolina",37,1984,6,0,33.33,33.33,33.34,0,0,3,55760,6.8,8200,7,0.0894414253921281,72530,1337668,8734552,7032169,7427611,5929856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.8,88151,0.151156058508349
"1009","NC","North Carolina",37,1985,6,0,33.33,33.33,33.34,0,0,3,64380,7.4,8700,7,0.0856447184691875,79489,1463088,9878777,8132573,8288109,6647287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5.8,96535,0.163296672783366
"1010","NC","North Carolina",37,1986,6,0,33.33,33.33,33.34,0,0,3,62560,6.8,9200,7,0.0844841472557607,69007,1605973,10801092,9024876,8903826,7240103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5.3,104785,0.152793892432364
"1011","NC","North Carolina",37,1987,7,0,33.33,33.33,33.34,0,0,3,54720,5.7,9600,7,0.0845316685179079,78316,1792006,11913780,10211916,9803991,8202037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4.6,113262,0.175704332827773
"1012","NC","North Carolina",37,1988,7,0,33.33,33.33,33.34,0,0,3,68680,6.8,10100,7,0.083638617250906,80370,1933994,12726542,11357596,10546401,9119968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,3.7,124303,0.153339185272977
"1013","NC","North Carolina",37,1989,7,0,25,25,50,0,0,3,72760,6.8,10700,7,0.0816709168687837,86892,2025658,13532556,12334057,11556432,10000724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.6,133866,0.0943134589202937
"1014","NC","North Carolina",37,1990,7,0,25,25,50,0,0,3,75480,6.8,11100,7,0.0830387008714421,99342,2237426,14625482,13515228,12345208,11286034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4.2,139658,0.0839447321281006
"1015","NC","North Carolina",37,1991,8.06,0,25,25,50,0,0,3,74750,6.5,11500,7.98,0.0867056465122328,92478,2482291,15266228,14429289,12927231,12096576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5.9,146367,0.0152972672976544
"1016","NC","North Carolina",37,1992,7.9825,0,25,25,50,0,0,4,68970,5.7,12100,7.98,0.0856107851631241,112183,2693827,17663941,15112420,14980885,12575707,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,6.2,159337,0.100864765067669
"1017","NC","North Carolina",37,1993,7.905,0,25,25,50,0,0,4,71250,5.7,12500,7.98,0.0855190428887223,120592,2842108,19373997,15269749,16366721,12713632,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,5.2,168006,0.145328587988874
"1018","NC","North Carolina",37,1994,7.8275,0,25,25,50,0,0,4,75240,5.7,13200,7.98,0.0862001595715001,127087,3143378,21050902,16889457,17959184,14164413,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,4.4,181288,0.130223617375619
"1019","NC","North Carolina",37,1995,7.75,0,25,25,50,0,0,4,64410,5.7,11300,7.98,0.0852910411750513,128616,3349887,22462479,18321441,19170054,15711501,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,4.4,193467,0.0991292441658508
"1020","NC","North Carolina",37,1996,7.75,0,25,25,50,0,0,4,66120,5.7,11600,7.98,0.0807812035126193,11448,3446307,23387492,19416463,20047157,16735903,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,4.4,203815,0.102104666026476
"1021","NC","North Carolina",37,1997,7.5,0,25,25,50,0,0,4,68970,5.7,12100,7.98,0.0819268318331755,0,3806521,25526697,20935749,21695686,18294185,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,3.9,221259,0.116436034261221
"1022","NC","North Carolina",37,1998,7.25,0,25,25,50,0,0,4,71820,5.7,12600,7.98,0.0732799180770422,217,4089857,33326975,22487416,23949838,19784518,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,3.5,245970,0.354482973379901
"1023","NC","North Carolina",37,1999,7,0,25,25,50,0,0,4,75240,5.7,13200,7.98,0.0753492754876691,31,4350611,34063932,23675734,25311990,20899556,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,3.3,266199,0.2696171882597
"1024","NC","North Carolina",37,2000,6.9,0,25,25,50,0,0,4,75060,5.4,13900,7.98,0.0761293674523785,19,4607442,34361400,26160067,27762320,23348801,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,3.7,279588,0.160264961844506
"1025","NC","North Carolina",37,2001,6.9,0,25,25,50,0,0,4,83790,5.7,14700,8.5,0.0849652295556216,4,5014591,32202748,26816630,29391844,23970523,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,5.6,289231,0.0182091160450972
"1026","NC","North Carolina",37,2002,6.9,0,25,25,50,0,0,4,88350,5.7,15500,8.5,0.0918988795358772,0,5421740,31523608,27473194,29972482,24592246,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,6.6,300873,-0.04830161811266
"1027","NC","North Carolina",37,2003,6.9,0,25,25,50,0,0,4.5,90630,5.7,15900,8.5,0.0982053097360831,0,5757455,30042985,28583733,30171034,25508100,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,6.5,313181,-0.125665576971225
"1028","NC","North Carolina",37,2004,6.9,0,25,25,50,0,0,4.5,92340,5.7,16200,8.5,0.0822673918614639,0,6093170,44371161,29694272,32951167,26423955,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,5.5,331603,0.196154274577429
"1029","NC","North Carolina",37,2005,6.9,0,25,25,50,0,0,4.5,95190,5.7,16700,8.5,0.0841268701292742,0,6449622,44892190,31773232,36302608,28433786,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,5.3,357241,0.128573921706383
"1030","NC","North Carolina",37,2006,6.9,0,25,25,50,0,0,4.5,98610,5.7,17300,8.41,0.0866802060333809,0,6985360,45474328,35113390,38884314,31423565,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4.8,383966,0.122375820022113
"1031","NC","North Carolina",37,2007,6.9,0,25,25,50,0,0,4.25,101460,5.7,17800,8.16,0.0826662215146165,0,7310769,50940593,37496605,41439572,33375910,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4.8,397609,0.179267137965611
"1032","NC","North Carolina",37,2008,6.9,0,25,25,50,0,0,4.25,106020,5.7,18600,7.83,0.0877450963296539,0,7875030,50387762,39361185,42064048,35064037,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6.3,407008,0.10092005007606
"1033","NC","North Carolina",37,2009,6.9,0,25,25,50,0,0,4.5,131240,6.8,19300,8.06,0.117197206760872,0,8266760,30150407,40386769,41993287,35952830,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,10.4,409453,-0.37944732163406
"1034","NC","North Carolina",37,2010,6.9,0,25,25,50,0,0,5.75,133960,6.8,19700,7.98,0.0865545263989428,0,8520936,57465106,40980768,44055374,36225017,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,10.8,420876,0.101077333156339
"1035","NC","North Carolina",37,2011,6.9,0,25,25,50,0,0,5.75,133960,6.8,19700,7.75,0.0814754397564427,0,8640184,63194017,42852468,45852658,37904148,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,10.2,429793,0.190346786310356
"1036","NC","North Carolina",37,2012,6.9,0,25,25,50,0,0,4.75,138720,6.8,20400,7.75,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,9.2,452358,NA
"1037","ND","North Dakota",38,1976,6,0,33.33,33.33,33.34,1,0,4,17640,4.2,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,5052,0.12824083882373
"1038","ND","North Dakota",38,1977,6,0,33.33,33.33,33.34,1,0,3,17640,4.2,4200,2.91,0.125784264125358,2605,143586,736073,426163,677857,407798,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,4.6,5243,0.0846023838257028
"1039","ND","North Dakota",38,1978,8.5,0,33.33,33.33,33.34,1,0,3,30000,5,6000,2.2,0.125065873597862,2625,153770,771064,479437,705400,457437,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,4.2,6417,0.102870228265176
"1040","ND","North Dakota",38,1979,8.5,0,33.33,33.33,33.34,1,0,3,29400,4.2,7000,2.2,0.125248127136007,2487,166423,823043,525560,741836,501997,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,4,7218,0.0588894463957183
"1041","ND","North Dakota",38,1980,8.5,0,33.33,33.33,33.34,1,0,3,36480,4.8,7600,2.2,0.109581219818256,2174,173439,1013328,589255,907133,561784,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,7645,0.113650051213519
"1042","ND","North Dakota",38,1981,7,0,33.33,33.33,33.34,1,0,3,40320,4.8,8400,2.26,0.1013595625503,2495,186169,1204469,656865,1080093,626240,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4.8,9954,0.188459265237979
"1043","ND","North Dakota",38,1982,7,0,33.33,33.33,33.34,1,0,3,46200,5,9240,3.61,0.0976006940286082,2072,198409,1285713,768381,1142455,738244,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,5.7,9954,0.0795946334016837
"1044","ND","North Dakota",38,1983,10.5,0,33.33,33.33,33.34,1,0,4,68005,6.7,10150,4.31,0.102324244380239,1746,214323,1329723,781888,1157476,744389,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6,10045,0.0213090994555212
"1045","ND","North Dakota",38,1984,10.5,0,33.33,33.33,33.34,1,0,4,71760,6.9,10400,4.31,0.0937985351937393,1867,222434,1552618,838688,1391049,801285,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5.4,10642,0.0781882258988559
"1046","ND","North Dakota",38,1985,10.5,0,33.33,33.33,33.34,1,0,4,73830,6.9,10700,4.31,0.0912160854970416,1821,229208,1651233,881533,1471930,840004,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5.7,10655,0.0714520701543102
"1047","ND","North Dakota",38,1986,10.5,0,33.33,33.33,33.34,1,0,4,75600,7,10800,4.31,0.100357453393982,1967,245492,1564661,901115,1380323,858473,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,5.9,9773,0.0179331674794548
"1048","ND","North Dakota",38,1987,10.5,0,33.33,33.33,33.34,1,0,5,115560,10.7,10800,5.11,0.108632584987953,2123,267896,1545312,940305,1351911,894988,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,5.1,10306,-0.025237160171347
"1049","ND","North Dakota",38,1988,10.5,0,33.33,33.33,33.34,1,0,5.5,88000,8,11000,3.77,0.107441811605006,1133,277062,1646042,943220,1470922,897721,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,4.7,9748,0.0308159771147157
"1050","ND","North Dakota",38,1989,10.5,0,33.33,33.33,33.34,1,0,5.5,73920,6.6,11200,3.77,0.105641392874107,1135,289779,1757031,996757,1575639,945485,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,4.4,10729,0.0187996235668491
"1051","ND","North Dakota",38,1990,10.5,0,33.33,33.33,33.34,1,0,5,62100,5.4,11500,3.77,0.10718760482232,2129,302084,1819069,1019067,1628660,965899,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,4,11509,0.03655380302236
"1052","ND","North Dakota",38,1991,10.5,0,33.33,33.33,33.34,1,0,5,63720,5.4,11800,4.28,0.105438765416682,2133,318714,1966441,1076529,1754991,1020276,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,4.3,11691,0.0968295571107533
"1053","ND","North Dakota",38,1992,10.5,0,33.33,33.33,33.34,1,0,5,65880,5.4,12200,4.28,0.109232335575806,1908,339911,2010008,1119276,1748143,1067816,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,4.7,12896,0.00469505627019691
"1054","ND","North Dakota",38,1993,10.5,0,33.33,33.33,33.34,1,0,5,68040,5.4,12600,5.41,0.10525233511578,2134,353599,2247583,1132228,1969359,1073807,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,4.4,13049,0.0602861888612499
"1055","ND","North Dakota",38,1994,10.5,0,33.33,33.33,33.34,1,0,5,70200,5.4,13000,5.41,0.106342057926803,1953,371324,2288977,1221177,2009594,1159539,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,3.7,14304,0.0986579822696227
"1056","ND","North Dakota",38,1995,10.5,0,33.33,33.33,33.34,1,0,5,72360,5.4,13400,5.41,0.106024332988553,1991,394290,2448480,1289162,2142646,1217069,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,3.3,14842,0.106577603427549
"1057","ND","North Dakota",38,1996,10.5,0,33.33,33.33,33.34,1,0,5,75060,5.4,13900,5.41,0.105886417988456,2079,410399,2568635,1326841,2144456,1252949,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,3.2,16491,0.244727691058203
"1058","ND","North Dakota",38,1997,10.5,0,33.33,33.33,33.34,1,0,5,76680,5.4,14200,5.41,0.108986987705975,2212,462706,2817603,1448209,2426989,1363015,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,2.9,16501,0.161582002424083
"1059","ND","North Dakota",38,1998,10.5,0,33.33,33.33,33.34,1,0,5,79920,5.4,14800,5.41,0.103154464106313,2295,487476,3128460,1619478,2533365,1529674,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,3,17070,0.238100175595995
