State_Acronym,year,BUSLICTAX,CORPINCTX,CORPLICTAX,PROPTAX,SLGRTAX,SVRNCTAX,TLINCTAX,TLSLTAX,TOTLTAX,INCTAX,SALESTAX,state,sales,Log_CORPINCTX,group,type,year_pass_intro,year_effective,Post,treatment
CA,1982,138989,2643946,5646,708395,9672042,27911,10111655,1951237,21818694,7467709,NA,California,33.34,14.787783056144544,t,Step-wise,2009,2011,0,0
CA,1983,150105,2553948,6273,740021,9952672,28648,10203179,2186121,22259940,7649231,NA,California,33.34,14.753150955148085,t,Step-wise,2009,2011,0,0
CA,1984,175789,3218856,7127,1041682,11077270,17475,12457311,2290244,25617718,9238455,NA,California,33.34,14.98453657489077,t,Step-wise,2009,2011,0,0
CA,1985,222033,3658093,7248,1330250,12105062,19081,14420306,2422176,28952494,10762213,NA,California,33.34,15.112452531338585,t,Step-wise,2009,2011,0,0
CA,1986,191645,3833261,7873,1533578,13023355,19195,15201320,2617463,30878427,11368059,NA,California,33.34,15.159226434922118,t,Step-wise,2009,2011,0,0
CA,1987,265393,4758950,7799,1668447,13801149,22847,18633054,2866496,35849706,13874104,NA,California,33.34,15.375537613639146,t,Step-wise,2009,2011,0,0
CA,1988,370620,4781873,8124,1880708,14542515,26145,17646164,3027249,36073563,12864291,NA,California,33.34,15.380342868722185,t,Step-wise,2009,2011,0,0
CA,1989,433697,5062844,8001,2004209,16205198,29280,20878208,3472941,41213784,15815364,NA,California,33.34,15.437438938705677,t,Step-wise,2009,2011,0,0
CA,1990,486570,4928377,46404,2123784,17269769,30854,21752733,3642996,43419164,16824356,NA,California,33.34,15.410520282892769,t,Step-wise,2009,2011,0,0
CA,1991,594685,4440479,44987,2233393,18721452,35649,21257723,4381510,44874424,16817244,NA,California,33.34,15.30627281147235,t,Step-wise,2009,2011,0,0
CA,1992,614857,4518418,50200,2946074,20713865,29309,21547993,4623892,47972949,17029575,NA,California,33.34,15.32367249054412,t,Step-wise,2009,2011,0,0
CA,1993,693479,4727879,87804,2931667,21574684,35407,21927879,4903070,49418058,17200000,NA,California,50,15.368987245524004,t,Step-wise,2009,2011,0,0
CA,1994,655188,4633449,96538,2999953,21465527,46373,22181212,4593867,49695396,17547763,NA,California,50,15.348812073149992,t,Step-wise,2009,2011,0,0
CA,1995,1109449,5747929,19276,3176874,22620541,42242,24092271,4933279,53269075,18344342,NA,California,50,15.564350173982287,t,Step-wise,2009,2011,0,0
CA,1996,1189820,5831072,23393,3375264,24092750,38184,26591457,5112526,57746664,20760385,NA,California,50,15.578711417924321,t,Step-wise,2009,2011,0,0
CA,1997,1121598,5803652,40978,3611595,25222055,37416,29076523,5248446,61666886,23272871,NA,California,50,15.573997932539417,t,Step-wise,2009,2011,0,0
CA,1998,1123735,5587671,43594,3870605,26511610,36247,33372078,5209750,67713433,27784407,NA,California,50,15.536073121462513,t,Step-wise,2009,2011,0,0
CA,1999,1100559,5459199,32820,3842945,28319707,33742,36191555,5635450,72387698,30732356,NA,California,50,15.512812633662403,t,Step-wise,2009,2011,0,0
CA,2000,1538293,6638762,37355,3330868,29620197,24697,46213411,6162812,83807959,39574649,NA,California,50,15.708436058286308,t,Step-wise,2009,2011,0,0
CA,2001,1726659,6899302,45192,3321844,30750064,24636,51513599,6451772,90453746,44614297,NA,California,50,15.746930805030239,t,Step-wise,2009,2011,0,0
CA,2002,3551204,5333036,47982,1951507,30702048,28569,38379701,6885642,77755376,33046665,NA,California,50,15.489431239981856,t,Step-wise,2009,2011,0,0
CA,2003,2671360,6803559,52710,1909554,31914035,12485,39513320,7015010,79198255,32709761,NA,California,50,15.732956415582503,t,Step-wise,2009,2011,0,0
CA,2004,3062827,6925916,70580,2079326,33984188,14471,43324899,7477277,85721483,36398983,NA,California,50,15.750780875658425,t,Step-wise,2009,2011,0,0
CA,2005,3717038,8670065,63756,2164259,37673127,14251,51662072,7705991,98434685,42992007,NA,California,50,15.975386845845115,t,Step-wise,2009,2011,0,0
CA,2006,4508702,10316467,61280,2260724,39942812,16048,61536290,7743012,111346857,51219823,NA,California,50,16.149251914443038,t,Step-wise,2009,2011,0,0
CA,2007,3468911,11157898,64014,2304092,40503828,31526,64476185,7834653,114736981,53318287,NA,California,50,16.227658145922632,t,Step-wise,2009,2011,0,0
CA,2008,3795476,11849097,61467,2279103,39807724,31599,67595067,7834850,117361976,55745970,NA,California,50,16.28776222011021,t,Step-wise,2009,2011,0,0
CA,2009,4438221,9535679,59297,2335214,36381343,27105,53891638,7409041,101007459,44355959,NA,California,50,16.070551005807943,t,Step-wise,2009,2011,1,1
CA,2010,4065097,9114589,52916,3353597,40933186,24409,54761025,7381087,107195465,45646436,NA,California,50,16.025386874568145,t,Step-wise,2009,2011,1,1
CA,2011,4220434,9613594,52094,3207301,47616459,31879,60122035,14151285,119164086,50508441,NA,California,100,16.078688696463196,t,Step-wise,2009,2011,1,1
CA,2012,4293352,7949000,53003,2079878,41341188,37112,62973435,10087559,115178568,55024435,NA,California,100,15.88855669255525,t,Step-wise,2009,2011,1,1
CA,2013,4202960,7462000,59998,1982208,48074580,37732,74271000,14158695,133184246,66809000,NA,California,100,15.82533403276324,t,Step-wise,2009,2011,1,1
CA,2014,4330853,8858498,59777,2176236,49944688,39445,76854157,12720611,138087357,67995659,NA,California,100,15.996887782250747,t,Step-wise,2009,2011,1,1
CA,2015,4482852,9007182,66966,2315507,52412359,67500,86936733,13947655,151234534,77929551,NA,California,100,16.013532817067784,t,Step-wise,2009,2011,1,1
CA,2016,5027281,9902185,75066,2513157,51602180,68500,90655530,12413173,155191714,80753345,NA,California,100,16.108265997823302,t,Step-wise,2009,2011,1,1
CA,2017,4999288,10112520,74365,2681872,51360200,93928,94309271,12642497,159051926,84196751,NA,California,100,16.129284818097236,t,Step-wise,2009,2011,1,1
CA,2018,4535825,12488304,80029,2837386,57345108,108912,107640534,17662374,178437038,95152230,NA,California,100,16.340303084250746,t,Step-wise,2009,2011,1,1
CA,2019,4817776,13792519,80949,2977083,59632877,114081,113872440,18093378,187638267,100079921,NA,California,100,16.439636901688043,t,Step-wise,2009,2011,1,1
CO,1976,9652,69597,2125,1665,479909,4375,389976,176204,964444,320379,NA,Colorado,33.34,11.150476741945255,t,Direct,2008,2009,0,0
CO,1977,11463,80575,2148,2438,550147,2320,419495,190577,1077285,338920,NA,Colorado,33.34,11.296943706683638,t,Direct,2008,2009,0,0
CO,1978,11887,86202,2368,2607,639068,1838,461543,214665,1212097,375341,NA,Colorado,33.34,11.364448658238775,t,Direct,2008,2009,0,0
CO,1979,10713,112292,2466,3858,732583,19803,569373,217419,1440844,457081,NA,Colorado,33.34,11.628857900432994,t,Direct,2008,2009,0,0
CO,1980,11083,110607,2747,3652,757961,31121,571932,220582,1490898,461325,NA,Colorado,33.34,11.613738657206813,t,Direct,2008,2009,0,0
CO,1981,13053,103465,2831,4525,750944,35879,541114,221063,1445777,437649,NA,Colorado,33.34,11.546988670245929,t,Direct,2008,2009,0,0
CO,1982,14605,91400,3329,4967,873367,49184,640344,260467,1690034,548944,NA,Colorado,33.34,11.42300075744224,t,Direct,2008,2009,0,0
CO,1983,15485,56184,2342,5272,885909,35902,711675,263361,1752071,655491,NA,Colorado,33.34,10.936387297838856,t,Direct,2008,2009,0,0
CO,1984,18961,87721,2278,5757,1104424,30009,851348,313042,2132825,763627,NA,Colorado,33.34,11.381916602375647,t,Direct,2008,2009,0,0
CO,1985,19869,101654,2436,8373,1081766,30401,1009273,319282,2287738,907619,NA,Colorado,33.34,11.529330168995505,t,Direct,2008,2009,0,0
CO,1986,23886,116937,2424,9052,1075062,22577,1072868,338413,2344375,955931,NA,Colorado,33.34,11.669390607218956,t,Direct,2008,2009,0,0
CO,1987,21656,124085,2495,7570,1200840,9694,1158761,482194,2545879,1034676,NA,Colorado,33.34,11.728722093621384,t,Direct,2008,2009,0,0
CO,1988,27826,146776,3428,6083,1214576,15330,1306699,490276,2725767,1159923,NA,Colorado,33.34,11.896662894058556,t,Direct,2008,2009,0,0
CO,1989,30807,171176,3460,8520,1241925,13787,1444030,490965,2903821,1272854,NA,Colorado,33.34,12.050447545946787,t,Direct,2008,2009,0,0
CO,1990,36780,123357,3937,7389,1336600,14402,1465052,511325,3069428,1341695,NA,Colorado,33.34,11.722837869435295,t,Direct,2008,2009,0,0
CO,1991,53717,114514,4000,7493,1366667,10460,1580799,522095,3213833,1466285,NA,Colorado,33.34,11.648452365244331,t,Direct,2008,2009,0,0
CO,1992,57863,123458,981,7382,1483720,16046,1735412,570121,3531698,1611954,NA,Colorado,33.34,11.723656296237861,t,Direct,2008,2009,0,0
CO,1993,54587,137748,1191,8618,1582428,22813,1902484,584395,3788634,1764736,NA,Colorado,33.34,11.833181207853498,t,Direct,2008,2009,0,0
CO,1994,61071,146042,3508,8597,1775608,15409,2071210,650343,4159089,1925168,NA,Colorado,33.34,11.891649530553915,t,Direct,2008,2009,0,0
CO,1995,59910,190026,4012,6614,1912593,24648,2291734,681845,4531366,2101708,NA,Colorado,33.34,12.15491618388586,t,Direct,2008,2009,0,0
CO,1996,40439,205700,3966,0,2043507,14839,2479885,722007,4820760,2274185,NA,Colorado,33.34,12.234174075641048,t,Direct,2008,2009,0,0
CO,1997,41225,224275,4370,0,2178700,30274,2784612,765797,5290131,2560337,NA,Colorado,33.34,12.320628256427485,t,Direct,2008,2009,0,0
CO,1998,40669,271143,4611,8138,2318437,32625,3152680,787605,5898349,2881537,NA,Colorado,33.34,12.510401635966948,t,Direct,2008,2009,0,0
CO,1999,42747,301043,4944,0,2521031,33980,3655916,817423,6568185,3354873,NA,Colorado,33.34,12.61500839067076,t,Direct,2008,2009,0,0
CO,2000,45183,334980,5445,0,2708987,31948,3971900,859682,7075047,3636920,NA,Colorado,33.34,12.721826107532461,t,Direct,2008,2009,0,0
CO,2001,46074,340039,5812,0,2887150,61917,4233434,916944,7566919,3893395,NA,Colorado,33.34,12.73681559589648,t,Direct,2008,2009,0,0
CO,2002,39122,205217,6838,0,2834580,57130,3680977,932608,6923171,3475760,NA,Colorado,33.34,12.23182323485111,t,Direct,2008,2009,0,0
CO,2003,42708,199853,9239,0,2793901,37245,3435649,960701,6636190,3235796,NA,Colorado,33.34,12.205337375285245,t,Direct,2008,2009,0,0
CO,2004,50297,239591,7232,0,2894035,115884,3653482,984789,7051457,3413891,NA,Colorado,33.34,12.386688581913598,t,Direct,2008,2009,0,0
CO,2005,42068,315834,4363,0,3057452,145114,4086570,1054386,7648456,3770736,NA,Colorado,33.34,12.662972038086323,t,Direct,2008,2009,0,0
CO,2006,37684,457673,2614,0,3253073,212753,4716617,1148024,8533541,4258944,NA,Colorado,33.34,13.033910234296519,t,Direct,2008,2009,0,0
CO,2007,35221,479445,8887,0,3450208,136888,5274868,1254015,9216983,4795423,NA,Colorado,33.34,13.080384463911326,t,Direct,2008,2009,0,0
CO,2008,33717,507986,13115,0,3519589,151474,5575967,1206858,9624636,5067981,NA,Colorado,33.34,13.138209167125742,t,Direct,2008,2009,1,1
CO,2009,33003,329545,14674,0,3299250,285015,4732991,1175579,8682822,4403446,NA,Colorado,100,12.705468194161245,t,Direct,2008,2009,1,1
CO,2010,42068,360003,13881,0,3504749,71436,4449951,1465335,8575262,4089948,NA,Colorado,100,12.793867643730904,t,Direct,2008,2009,1,1
CO,2011,41762,383513,16152,0,3797370,146690,4924099,1623488,9467684,4540586,NA,Colorado,100,12.857128797519998,t,Direct,2008,2009,1,1
CO,2012,38705,492224,15690,0,4090645,175090,5367851,1788312,10262977,4875627,NA,Colorado,100,13.106689176416726,t,Direct,2008,2009,1,1
CO,2013,39378,652180,13175,0,4289135,147732,6180665,1872404,11255253,5528485,NA,Colorado,100,13.388075876427113,t,Direct,2008,2009,1,1
CO,2014,44577,717506,17569,NA,4474294,245087,6375963,1858693,11755394,5658457,NA,Colorado,100,13.483536588950287,t,Direct,2008,2009,1,1
CO,2015,42881,669054,17400,NA,4744644,292683,7029683,1926871,12747749,6360629,NA,Colorado,100,13.413620053341674,t,Direct,2008,2009,1,1
CO,2016,39628,626109,19541,NA,4989402,84079,7111711,2149229,12887859,6485602,NA,Colorado,100,13.347279756330614,t,Direct,2008,2009,1,1
CO,2017,54671,528543,17638,NA,5277083,0,7320472,2298701,13345839,6791929,NA,Colorado,100,13.177879443328957,t,Direct,2008,2009,1,1
CO,2018,56774,782679,21265,NA,5712243,102722,8293045,2500334,14924842,7510366,NA,Colorado,100,13.57047792922985,t,Direct,2008,2009,1,1
CO,2019,50743,794659,22167,NA,5988535,217945,8966205,2613477,15869834,8171546,NA,Colorado,100,13.585668370801722,t,Direct,2008,2009,1,1
CT,1976,12102,143685,1123,0,933889,NA,194174,390991,1263832,50489,NA,Connecticut,33.34,11.875378682485103,t,Step-wise,2016,2016,0,0
CT,1977,12895,201742,1107,0,1052935,NA,261075,469457,1457139,59333,NA,Connecticut,33.34,12.214744932310058,t,Step-wise,2016,2016,0,0
CT,1978,14310,199569,1284,0,1120836,NA,275185,475562,1550424,75616,NA,Connecticut,33.34,12.203915320176314,t,Step-wise,2016,2016,0,0
CT,1979,16538,231139,3053,12,1234841,NA,314626,498722,1718112,83487,NA,Connecticut,33.34,12.350774540137794,t,Step-wise,2016,2016,0,0
CT,1980,17283,246139,3425,12,1326202,NA,347092,523252,1839678,100953,NA,Connecticut,33.34,12.413651695989547,t,Step-wise,2016,2016,0,0
CT,1981,18564,248720,4412,12,1511012,NA,366506,594344,2071885,117786,NA,Connecticut,33.34,12.424083044732635,t,Step-wise,2016,2016,0,0
CT,1982,19107,349283,4750,12,1650473,NA,487009,646309,2342572,137726,NA,Connecticut,33.34,12.763637760844457,t,Step-wise,2016,2016,0,0
CT,1983,22055,357364,5331,11,1798600,NA,535899,694464,2537725,178535,NA,Connecticut,50,12.786510149157895,t,Step-wise,2016,2016,0,0
CT,1984,29551,401801,5286,12,2118444,NA,680483,779334,3086003,278682,NA,Connecticut,50,12.903712220160273,t,Step-wise,2016,2016,0,0
CT,1985,28929,489507,6405,12,2379145,NA,781147,840603,3529194,291640,NA,Connecticut,50,13.101154041156889,t,Step-wise,2016,2016,0,0
CT,1986,30390,616824,8242,12,2491269,NA,917511,866331,3836804,300687,NA,Connecticut,50,13.3323390109801,t,Step-wise,2016,2016,0,0
CT,1987,27842,630687,9027,12,2692385,NA,1076006,869360,4280758,445319,NA,Connecticut,50,13.35456498042092,t,Step-wise,2016,2016,0,0
CT,1988,31059,601212,6784,12,2918643,NA,953243,934666,4373471,352031,NA,Connecticut,50,13.306702896741598,t,Step-wise,2016,2016,0,0
CT,1989,34422,799953,7086,12,3057099,NA,1250690,989419,4808456,450737,NA,Connecticut,50,13.592308254924216,t,Step-wise,2016,2016,0,0
CT,1990,62794,679726,10386,12,3474743,NA,1290164,1031345,5268014,610438,NA,Connecticut,50,13.42944505477321,t,Step-wise,2016,2016,0,0
CT,1991,55746,515879,10122,12,3407057,NA,990488,968404,4983328,474609,NA,Connecticut,50,13.153627520841153,t,Step-wise,2016,2016,0,0
CT,1992,63880,593720,9829,12,3073355,NA,2459431,983212,6059339,1865711,NA,Connecticut,50,13.2941631067387,t,Step-wise,2016,2016,0,0
CT,1993,68409,713381,11550,12,3096872,NA,2967332,1040653,6674848,2253951,NA,Connecticut,50,13.477770918527312,t,Step-wise,2016,2016,0,0
CT,1994,66379,701942,10988,15,3313600,NA,2938667,1129511,6838725,2236725,NA,Connecticut,50,13.461606058512018,t,Step-wise,2016,2016,0,0
CT,1995,66578,698918,9611,12,3708795,NA,3173273,1340795,7474119,2474355,NA,Connecticut,50,13.457288703891049,t,Step-wise,2016,2016,0,0
CT,1996,73144,641389,11589,38,3932290,NA,3255870,1487394,7830171,2614481,NA,Connecticut,50,13.37139141610972,t,Step-wise,2016,2016,0,0
CT,1997,78260,567955,11343,12,4581586,NA,3547751,1731523,8773258,2979796,NA,Connecticut,50,13.249797469212682,t,Step-wise,2016,2016,0,0
CT,1998,83576,534939,11201,13,4720531,NA,3940855,1688832,9393604,3405916,NA,Connecticut,50,13.18990800068593,t,Step-wise,2016,2016,0,0
CT,1999,78425,474512,12500,0,4821493,NA,4084107,1603431,9623591,3609595,NA,Connecticut,50,13.070042186491053,t,Step-wise,2016,2016,0,0
CT,2000,75188,426617,13433,0,5054024,NA,4400238,1634085,10171242,3973621,NA,Connecticut,50,12.963641934201958,t,Step-wise,2016,2016,0,0
CT,2001,78870,387812,12710,0,4555430,NA,4617427,1396390,9895673,4229615,NA,Connecticut,50,12.868275965097396,t,Step-wise,2016,2016,0,0
CT,2002,100361,149454,17006,0,4516123,NA,3834698,1472152,9032787,3685244,NA,Connecticut,50,11.914743932158196,t,Step-wise,2016,2016,0,0
CT,2003,103821,344684,16491,0,4790870,NA,3984046,1725384,9508645,3639362,NA,Connecticut,50,12.750383334253291,t,Step-wise,2016,2016,0,0
CT,2004,118424,379822,15747,0,4900376,NA,4699368,1773155,10291289,4319546,NA,Connecticut,50,12.847458000906524,t,Step-wise,2016,2016,0,0
CT,2005,93905,574984,16917,0,5128163,NA,5608426,1860437,11584728,5033442,NA,Connecticut,50,13.262097493305378,t,Step-wise,2016,2016,0,0
CT,2006,72060,634990,17689,0,4970456,NA,6412626,1929773,12131894,5777636,NA,Connecticut,50,13.361364529719332,t,Step-wise,2016,2016,0,0
CT,2007,87471,894317,17800,0,5316797,NA,7229395,2286444,13271789,6335078,NA,Connecticut,50,13.7038155774346,t,Step-wise,2016,2016,0,0
CT,2008,79686,604413,17399,0,5812903,NA,7456350,2267169,13946399,6851937,NA,Connecticut,50,13.312013018083888,t,Step-wise,2016,2016,0,0
CT,2009,94568,444061,16731,0,5425933,NA,6053331,2135883,12160036,5609270,NA,Connecticut,50,13.003717219364967,t,Step-wise,2016,2016,0,0
CT,2010,148558,507752,23901,0,5368695,NA,6276598,2223116,12344106,5768846,NA,Connecticut,50,13.137748418381205,t,Step-wise,2016,2016,0,0
CT,2011,161062,681415,28614,0,5650513,NA,7150661,2374389,13540174,6469246,NA,Connecticut,50,13.431926797468323,t,Step-wise,2016,2016,0,0
CT,2012,118782,625320,27947,0,6757964,NA,7996509,2999083,15480865,7371189,NA,Connecticut,50,13.346018797691261,t,Step-wise,2016,2016,0,0
CT,2013,155506,568632,27828,0,6608072,NA,8380581,2769687,15993624,7811949,NA,Connecticut,50,13.250988755194422,t,Step-wise,2016,2016,0,0
CT,2014,132703,627358,27828,NA,6782404,NA,8399960,2801042,15937742,7772602,NA,Connecticut,50,13.349272629558822,t,Step-wise,2016,2016,0,0
CT,2015,135825,650014,27828,NA,6554350,NA,8832085,2471563,16184490,8182071,NA,Connecticut,50,13.384749180101409,t,Step-wise,2016,2016,0,0
CT,2016,133427,765492,28878,NA,6518905,NA,8322645,2766112,15659420,7557153,NA,Connecticut,100,13.54827404333944,t,Step-wise,2016,2016,1,1
CT,2017,111366,897247,29791,NA,6991466,NA,8856739,2754847,16686545,7959492,NA,Connecticut,100,13.707086465454529,t,Step-wise,2016,2016,1,1
CT,2018,58896,770941,30705,NA,7556076,NA,10495390,3185327,18831458,9724449,NA,Connecticut,100,13.555367125622544,t,Step-wise,2016,2016,1,1
CT,2019,77540,2065833,31621,NA,7787888,NA,10511616,3198853,19131944,8445783,NA,Connecticut,100,14.541044092867974,t,Step-wise,2016,2016,1,1
DE,1976,23571,22861,67887,NA,68191,NA,164348,68191,358581,141487,NA,Delaware,33.34,10.03718768092397,t,Direct,2016,2017,0,0
DE,1977,27153,29036,57949,NA,68974,NA,197036,68974,390882,168000,NA,Delaware,33.34,10.276291718404732,t,Direct,2016,2017,0,0
DE,1978,37612,41900,60509,NA,78187,NA,231985,78187,449774,190085,NA,Delaware,33.34,10.643041105910228,t,Direct,2016,2017,0,0
DE,1979,43552,50091,63046,NA,73931,NA,265938,73931,491906,215847,NA,Delaware,33.34,10.821596630217067,t,Direct,2016,2017,0,0
DE,1980,49667,40553,66738,NA,74169,NA,276316,74169,515715,235763,NA,Delaware,33.34,10.610365039544332,t,Direct,2016,2017,0,0
DE,1981,56429,32914,70942,NA,79424,NA,294830,79424,550943,261916,NA,Delaware,33.34,10.401653378155329,t,Direct,2016,2017,0,0
DE,1982,60982,36138,76591,NA,86910,NA,322207,86910,594816,286069,NA,Delaware,33.34,10.495100222271777,t,Direct,2016,2017,0,0
DE,1983,63787,29790,80031,NA,90052,NA,343776,90052,639271,313986,NA,Delaware,33.34,10.301928045707328,t,Direct,2016,2017,0,0
DE,1984,70468,44857,92270,NA,93247,NA,388308,93247,712596,343451,NA,Delaware,33.34,10.71123493111663,t,Direct,2016,2017,0,0
DE,1985,77950,82480,121502,NA,91078,NA,448069,91078,818579,365589,NA,Delaware,33.34,11.320311118690842,t,Direct,2016,2017,0,0
DE,1986,85361,81065,131597,NA,134188,NA,411021,134188,850254,329956,NA,Delaware,33.34,11.303006580984169,t,Direct,2016,2017,0,0
DE,1987,93454,105097,151451,NA,138037,NA,472749,138037,952009,367652,NA,Delaware,33.34,11.56263901221407,t,Direct,2016,2017,0,0
DE,1988,95025,119323,180583,NA,144836,NA,497105,144836,996355,377782,NA,Delaware,33.34,11.689589380786638,t,Direct,2016,2017,0,0
DE,1989,103515,155400,195862,NA,158817,NA,582796,158817,1130196,427396,NA,Delaware,33.34,11.953757716915684,t,Direct,2016,2017,0,0
DE,1990,107293,117802,200201,NA,158712,NA,574113,158712,1129551,456311,NA,Delaware,33.34,11.676760527984193,t,Direct,2016,2017,0,0
DE,1991,126368,122457,203868,NA,170477,NA,584180,170477,1165492,461723,NA,Delaware,33.34,11.715515226936672,t,Direct,2016,2017,0,0
DE,1992,127337,128737,297004,NA,195341,NA,626326,195341,1341005,497589,NA,Delaware,33.34,11.765526842554294,t,Direct,2016,2017,0,0
DE,1993,128291,113748,284839,NA,198118,NA,626886,198118,1339527,513138,NA,Delaware,33.34,11.641740754241042,t,Direct,2016,2017,0,0
DE,1994,136492,155070,307008,NA,211112,NA,701926,211112,1444083,546856,NA,Delaware,33.34,11.951631906858195,t,Direct,2016,2017,0,0
DE,1995,151034,193649,332004,NA,245813,NA,756020,245813,1594818,562371,NA,Delaware,33.34,12.173802520973975,t,Direct,2016,2017,0,0
DE,1996,144764,166021,350035,NA,244842,NA,797619,244842,1683861,631598,NA,Delaware,33.34,12.019869565361564,t,Direct,2016,2017,0,0
