"","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","sales","Log_CORPINCTX","group","type","year_pass_intro","year_effective","Post","treatment","rel_year","Log_INCTAX","Log_SALESTAX","Log_TOTLTAX","Diff_Log_CIT"
"167","AZ",2014,131360,575180,"10368","823508","8081993","26190",4037593,1764349,13424271,"3462413","NA",3,85,13.2624383142699,"t","Step-wise",2005,2007,"1",1,"9","15.057476302808269","NA","16.412574895208834",-0.140621794802518
"168","AZ",2015,148516,690960,"10105","882643","7885555","24862",4451843,1779646,13721262,"3760883","NA",3,90,13.4458372139542,"t","Step-wise",2005,2007,"1",1,"10","15.140164328220912","NA","16.43445715853917",0.183398899684308
"169","AZ",2016,159454,570548,"18342","943008","8964846","15196",4539432,2019192,15019709,"3968884","NA",3,95,13.2543525814671,"t","Step-wise",2005,2007,"1",1,"11","15.193995504832683","NA","16.524873829944806",-0.191484632487024
"170","AZ",2017,170700,368136,"41357","993615","9214293","18377",4499757,1977249,15299010,"4131621","NA",3,100,12.8162077140961,"t","Step-wise",2005,2007,"1",1,"12","15.234180381878346","NA","16.543298678386794",-0.43814486737109
"171","AZ",2018,173274,373076,"30716","1047254","9708694","24562",4918318,2020702,16310140,"4545242","NA",3,100,12.8295374312223,"t","Step-wise",2005,2007,"1",1,"13","15.329591529500767","NA","16.607297558251343",0.0133297171262097
"172","AZ",2019,190015,514264,"39710","1091363","10443788","17252",5871515,2085528,18163903,"5357251","NA",3,100,13.1504920312574,"t","Step-wise",2005,2007,"1",1,"14","15.493961528348244","NA","16.71494683095229",0.320954600035156
"173","CA",1977,81643,1641595,"3283","439446","6004651","1530",5262528,1690624,12589124,"3620933","NA",5,33.34,14.311178888145,"t","Step-wise",2009,2011,"0",0,"-32","15.102242285400674","NA","16.34834382456882",0.245635166813685
"174","CA",1978,111947,2076270,"4005","535708","6812096","31235",6708758,1825498,15017677,"4632488","NA",5,33.34,14.5460835726146,"t","Step-wise",2009,2011,"0",0,"-31","15.348604646744342","NA","16.52473853188637",0.234904684469621
"175","CA",1979,95444,2374712,"4756","615679","7557166","48093",7132759,1897844,16351959,"4758047","NA",5,33.34,14.68038672494,"t","Step-wise",2009,2011,"0",0,"-30","15.375347847896293","NA","16.609858264643872",0.13430315232541
"176","CA",1980,128761,2507183,"4836","677238","8599792","25954",8970919,1904550,19366696,"6463736","NA",5,33.34,14.7346703700887,"t","Step-wise",2009,2011,"0",0,"-29","15.68171803676487","NA","16.77906544778283",0.0542836451486561
"177","CA",1981,142715,2731111,"6225","727867","9206628","21902",9320314,1944131,20504787,"6589203","NA",5,33.34,14.8202190440825,"t","Step-wise",2009,2011,"0",0,"-28","15.700942958345337","NA","16.836168929044028",0.0855486739937916
"178","CA",1982,138989,2643946,"5646","708395","9672042","27911",10111655,1951237,21818694,"7467709","NA",5,33.34,14.7877830561445,"t","Step-wise",2009,2011,"0",0,"-27","15.82609881662852","NA","16.89827768323236",-0.0324359879379159
"179","CA",1983,150105,2553948,"6273","740021","9952672","28648",10203179,2186121,22259940,"7649231","NA",5,33.34,14.7531509551481,"t","Step-wise",2009,2011,"0",0,"-26","15.850115677874138","NA","16.918299208390252",-0.0346321009964594
"180","CA",1984,175789,3218856,"7127","1041682","11077270","17475",12457311,2290244,25617718,"9238455","NA",5,33.34,14.9845365748908,"t","Step-wise",2009,2011,"0",0,"-25","16.03888522184488","NA","17.05879477942755",0.231385619742685
"181","CA",1985,222033,3658093,"7248","1330250","12105062","19081",14420306,2422176,28952494,"10762213","NA",5,33.34,15.1124525313386,"t","Step-wise",2009,2011,"0",0,"-24","16.191551760695894","NA","17.18116690680466",0.127915956447813
"182","CA",1986,191645,3833261,"7873","1533578","13023355","19195",15201320,2617463,30878427,"11368059","NA",5,33.34,15.1592264349221,"t","Step-wise",2009,2011,"0",0,"-23","16.246318138752642","NA","17.24556834270424",0.0467739035835351
"183","CA",1987,265393,4758950,"7799","1668447","13801149","22847",18633054,2866496,35849706,"13874104","NA",5,33.34,15.3755376136391,"t","Step-wise",2009,2011,"0",0,"-22","16.44553463893504","NA","17.394845924139457",0.216311178717028
"184","CA",1988,370620,4781873,"8124","1880708","14542515","26145",17646164,3027249,36073563,"12864291","NA",5,33.34,15.3803428687222,"t","Step-wise",2009,2011,"0",0,"-21","16.369965891413685","NA","17.401070828150992",0.00480525508303842
"185","CA",1989,433697,5062844,"8001","2004209","16205198","29280",20878208,3472941,41213784,"15815364","NA",5,33.34,15.4374389387057,"t","Step-wise",2009,2011,"0",0,"-20","16.576492430580952","NA","17.534283321472795",0.0570960699834906
"186","CA",1990,486570,4928377,"46404","2123784","17269769","30854",21752733,3642996,43419164,"16824356","NA",5,33.34,15.4105202828928,"t","Step-wise",2009,2011,"0",0,"-19","16.638338156388063","NA","17.58641146842897",-0.0269186558129064
"187","CA",1991,594685,4440479,"44987","2233393","18721452","35649",21257723,4381510,44874424,"16817244","NA",5,33.34,15.3062728114724,"t","Step-wise",2009,2011,"0",0,"-18","16.637915346527301","NA","17.619378569035742",-0.104247471420418
"188","CA",1992,614857,4518418,"50200","2946074","20713865","29309",21547993,4623892,47972949,"17029575","NA",5,33.34,15.3236724905441,"t","Step-wise",2009,2011,"0",0,"-17","16.650462096367395","NA","17.68614784751113",0.0173996790717688
"189","CA",1993,693479,4727879,"87804","2931667","21574684","35407",21927879,4903070,49418058,"17200000","NA",5,50,15.368987245524,"t","Step-wise",2009,2011,"0",0,"-16","16.660419941783683","NA","17.71582646192099",0.0453147549798842
"190","CA",1994,655188,4633449,"96538","2999953","21465527","46373",22181212,4593867,49695396,"17547763","NA",5,50,15.34881207315,"t","Step-wise",2009,2011,"0",0,"-15","16.68043703536441","NA","17.721422850961005",-0.020175172374012
"191","CA",1995,1109449,5747929,"19276","3176874","22620541","42242",24092271,4933279,53269075,"18344342","NA",5,50,15.5643501739823,"t","Step-wise",2009,2011,"0",0,"-14","16.724831747044298","NA","17.79086651437223",0.215538100832296
"192","CA",1996,1189820,5831072,"23393","3375264","24092750","38184",26591457,5112526,57746664,"20760385","NA",5,50,15.5787114179243,"t","Step-wise",2009,2011,"0",0,"-13","16.848557161369385","NA","17.871576139463876",0.014361243942032
"193","CA",1997,1121598,5803652,"40978","3611595","25222055","37416",29076523,5248446,61666886,"23272871","NA",5,50,15.5739979325394,"t","Step-wise",2009,2011,"0",0,"-12","16.962798905407645","NA","17.93725765112492",-0.00471348538490268
"194","CA",1998,1123735,5587671,"43594","3870605","26511610","36247",33372078,5209750,67713433,"27784407","NA",5,50,15.5360731214625,"t","Step-wise",2009,2011,"0",0,"-11","17.139985522017444","NA","18.030795137697744",-0.0379248110769055
"195","CA",1999,1100559,5459199,"32820","3842945","28319707","33742",36191555,5635450,72387698,"30732356","NA",5,50,15.5128126336624,"t","Step-wise",2009,2011,"0",0,"-10","17.240826598919227","NA","18.097546925791324",-0.0232604878001066
"196","CA",2000,1538293,6638762,"37355","3330868","29620197","24697",46213411,6162812,83807959,"39574649","NA",5,50,15.7084360582863,"t","Step-wise",2009,2011,"0",0,"-9","17.49369929445639","NA","18.244038537076015",0.195623424623903
"197","CA",2001,1726659,6899302,"45192","3321844","30750064","24636",51513599,6451772,90453746,"44614297","NA",5,50,15.7469308050302,"t","Step-wise",2009,2011,"0",0,"-8","17.613564926159857","NA","18.320349184094486",0.0384947467439325
"198","CA",2002,3551204,5333036,"47982","1951507","30702048","28569",38379701,6885642,77755376,"33046665","NA",5,50,15.4894312399819,"t","Step-wise",2009,2011,"0",0,"-7","17.313431211454862","NA","18.169078251327768",-0.257499565048384
"199","CA",2003,2671360,6803559,"52710","1909554","31914035","12485",39513320,7015010,79198255,"32709761","NA",5,50,15.7329564155825,"t","Step-wise",2009,2011,"0",0,"-6","17.303184092853815","NA","18.187464823713643",0.243525175600647
"200","CA",2004,3062827,6925916,"70580","2079326","33984188","14471",43324899,7477277,85721483,"36398983","NA",5,50,15.7507808756584,"t","Step-wise",2009,2011,"0",0,"-5","17.410051392656214","NA","18.266614028933297",0.0178244600759214
"201","CA",2005,3717038,8670065,"63756","2164259","37673127","14251",51662072,7705991,98434685,"42992007","NA",5,50,15.9753868458451,"t","Step-wise",2009,2011,"0",0,"-4","17.576524772658388","NA","18.404903789749934",0.22460597018669
"202","CA",2006,4508702,10316467,"61280","2260724","39942812","16048",61536290,7743012,111346857,"51219823","NA",5,50,16.149251914443,"t","Step-wise",2009,2011,"0",0,"-3","17.75163718304831","NA","18.528160724955853",0.173865068597923
"203","CA",2007,3468911,11157898,"64014","2304092","40503828","31526",64476185,7834653,114736981,"53318287","NA",5,50,16.2276581459226,"t","Step-wise",2009,2011,"0",0,"-2","17.79178992597701","NA","18.558152945130693",0.0784062314795939
