"X","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev"
1621,"OK",2007,85544,561375,49999,NA,2939995,942148,3336226,975897,8140573,2774851,NA,36,NA,NA,33.34,NA,NA,NA,6,13.23814441039,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.9123711286216,"Oklahoma",207.342,3926157.26673805,15.1831717107692
1622,"OK",2008,81952,360065,52713,NA,3033802,1184765,3147510,937582,8330786,2787445,NA,36,NA,NA,33.34,NA,NA,NA,6,12.7940398496897,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.9354683674347,"Oklahoma",215.303,3869331.12868841,15.168592215104
1623,"OK",2009,105543,342762,63327,NA,3158336,1067182,2887338,995643,8192191,2544576,NA,36,NA,NA,33.34,NA,NA,NA,6,12.7447916077526,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.9186919414193,"Oklahoma",214.537,3818544.58671465,15.1553799097422
1624,"OK",2010,89049,216400,46198,NA,2975665,743686,2441183,1007356,7082161,2224783,NA,36,NA,NA,33.34,NA,NA,NA,6,12.2848838259545,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.7730896450866,"Oklahoma",218.056,3247863.3928899,14.9935079205399
1625,"OK",2011,93613,353972,39753,NA,3244517,830662,2739385,1067059,7776210,2385413,NA,36,NA,NA,33.34,NA,NA,NA,6,12.7769730929425,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.8665796309306,"Oklahoma",224.939,3457030.57273305,15.0559205625826
1626,"OK",2012,108721,446009,51032,NA,3708940,848947,3220385,1292976,8823958,2774376,NA,36,NA,NA,33.34,NA,NA,NA,6,13.0080944101708,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.992981080158,"Oklahoma",229.594,3843287.71657796,15.1618387344463
1627,"OK",2013,115344,585146,44580,NA,3848451,515981,3501761,1329853,8892503,2916615,NA,36,NA,NA,33.34,NA,NA,NA,6,13.2796166677255,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.0007191201676,"Oklahoma",232.957,3817229.35992479,15.1550354189776
1628,"OK",2014,78572,397290,35351,NA,3934580,679406,3359418,1335377,9048524,2962128,NA,36,NA,NA,33.34,NA,NA,NA,6,12.8924217715891,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.0181122084522,"Oklahoma",236.736,3822200.25682617,15.1563367982303
1629,"OK",2015,68132,388530,58478,NA,4032088,556546,4029959,1350080,9692601,3641429,NA,36,NA,NA,33.34,NA,NA,NA,6,12.8701256658857,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.0868733689011,"Oklahoma",237.017,4089411.7299603,15.2239116863687
1630,"OK",2016,788,327783,55082,NA,3778399,330824,3652437,1307157,8761599,3324654,NA,36,NA,NA,33.34,NA,NA,NA,6,12.7001070830563,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.9858889805018,"Oklahoma",240.007,3650559.77533989,15.1103910769066
1631,"OK",2017,856,157936,52963,NA,3764852,441971,3132826,1299469,8347989,2974890,NA,36,NA,NA,33.34,NA,NA,NA,6,11.9699451666577,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,15.9375312294975,"Oklahoma",245.12,3405674.36357702,15.0409535289333
1632,"OK",2018,727,234817,58897,NA,4193511,699937,3495264,1338335,9506058,3260447,NA,36,NA,NA,33.34,NA,NA,NA,6,12.3665617663595,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.0674398375471,"Oklahoma",251.107,3785660.29620839,15.1467308804205
1633,"OK",2019,890,302878,58067,NA,4655400,1153138,3868327,1583933,10787693,3565449,NA,36,NA,NA,33.34,NA,NA,NA,6,12.6210853631461,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.1939165052914,"Oklahoma",255.657,4219596.1776912,15.2552499889431
1634,"OK",2020,882,301574,53085,NA,4622832,829238,3666521,1662301,10232297,3364947,NA,36,NA,NA,33.34,NA,NA,NA,6,12.6167707045034,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.1410596484028,"Oklahoma",258.811,3953578.86643149,15.1901317688034
1635,"OK",2021,836,601224,55849,NA,4975670,754292,4368893,1859475,11299244,3767669,NA,36,NA,NA,33.34,NA,NA,NA,6,13.3067228562238,3.50675787732265,1.79175946922805,NA,"n",0,0,NA,16.2402463787896,"Oklahoma",270.97,4169924.34586855,15.2434084511328
1636,"OK",2022,909,811693,62716,NA,5348189,1529945,4969501,1802109,13188031,4157808,NA,36,NA,NA,33.34,NA,NA,NA,4,13.6068774688363,3.50675787732265,1.38629436111989,NA,"n",0,0,NA,16.3948202337928,"Oklahoma",292.655,4506340.57166288,15.3209959789342
1637,"OR",1976,18671,66657,1868,60,146928,3458,538804,146928,825805,472147,NA,37,NA,NA,33.34,NA,NA,NA,6.5,11.1073153463485,3.50675787732265,1.87180217690159,2004,"t",0,0,-28,13.6241139471506,"Oregon",56.9,1451326.88927944,14.1879887920064
1638,"OR",1977,21714,91104,2031,64,159329,3680,652999,159329,973145,561895,NA,37,NA,NA,33.34,NA,NA,NA,7,11.4197569900778,3.50675787732265,1.94591014905531,2004,"t",0,0,-27,13.7882883737035,"Oregon",60.6,1605849.8349835,14.2891636666163
1639,"OR",1978,26682,125474,2233,70,171329,4117,811722,171329,1158879,686248,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.7398538447763,3.50675787732265,2.01490302054226,2004,"t",0,0,-26,13.9629637165267,"Oregon",65.2,1777421.7791411,14.3906744335822
1640,"OR",1979,27788,166034,2230,62,177903,47625,972962,177903,1384493,806928,NA,37,NA,NA,33.34,NA,NA,NA,7.5,12.0199478656432,3.50675787732265,2.01490302054226,2004,"t",0,0,-25,14.1408445656035,"Oregon",72.6,1907015.15151515,14.4610498297608
1641,"OR",1980,27643,177425,2458,77,172186,50592,1045401,172186,1455352,867976,NA,37,NA,NA,33.34,NA,NA,NA,7.5,12.0863032633932,3.50675787732265,2.01490302054226,2004,"t",0,0,-24,14.1907583537274,"Oregon",82.4,1766203.88349515,14.3843431028
1642,"OR",1981,31350,155503,2561,107,186944,56937,1160607,186944,1608423,1005104,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.9544203030198,3.50675787732265,2.01490302054226,2004,"t",0,0,-23,14.2907647538284,"Oregon",90.9,1769442.24422442,14.3861749386331
1643,"OR",1982,35220,124171,3130,147,190943,50480,1092435,190943,1552313,968264,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.7294149268535,3.50675787732265,2.01490302054226,2004,"t",0,0,-22,14.2552566346493,"Oregon",96.5,1608614.50777202,14.2908838122925
1644,"OR",1983,33412,125110,3159,159,211859,49662,1306841,211859,1783680,1181731,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.7369486293114,3.50675787732265,2.01490302054226,2004,"t",0,0,-21,14.3941892038357,"Oregon",99.6,1790843.37349398,14.3981972252332
1645,"OR",1984,40485,144065,3189,540,216308,29188,1361907,216308,1850523,1217842,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.8780198656017,3.50675787732265,2.01490302054226,2004,"t",0,0,-20,14.4309788598043,"Oregon",103.9,1781061.59769009,14.3927201476872
1646,"OR",1985,38262,153822,3913,179,237419,31774,1464553,237419,1982956,1310731,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.9435513687369,3.50675787732265,2.01490302054226,2004,"t",0,0,-19,14.5000992186526,"Oregon",107.6,1842895.91078067,14.426848756913
1647,"OR",1986,44129,161728,3631,199,272603,32415,1355495,272603,1931346,1193767,NA,37,NA,NA,33.34,NA,NA,NA,7.5,11.9936711907479,3.50675787732265,2.01490302054226,2004,"t",0,0,-18,14.4737277271306,"Oregon",109.6,1762177.00729927,14.3820605386048
1648,"OR",1987,47043,136376,3898,176,302113,33309,1597985,302113,2235073,1461609,NA,37,NA,NA,33.34,NA,NA,NA,6.6,11.8231710558308,3.50675787732265,1.88706964903238,2004,"t",0,0,-17,14.6197844476888,"Oregon",113.6,1967493.83802817,14.4922711273898
1649,"OR",1988,57663,167047,3693,2,314949,31972,1450694,314949,2110963,1283647,NA,37,NA,NA,33.34,NA,NA,NA,6.6,12.0260304889286,3.50675787732265,1.88706964903238,2004,"t",0,0,-16,14.5626547994386,"Oregon",118.3,1784415.04649197,14.3946012144423
1650,"OR",1989,60376,157816,3936,183,363268,37454,1883140,363268,2586262,1725324,NA,37,NA,NA,33.34,NA,NA,NA,6.6,11.9691850764237,3.50675787732265,1.88706964903238,2004,"t",0,0,-15,14.7657241479538,"Oregon",124,2085695.16129032,14.5506127683368
1651,"OR",1990,77319,147784,4291,197,393608,52242,1974430,393608,2785890,1826646,NA,37,NA,NA,33.34,NA,NA,NA,6.6,11.9035070272385,3.50675787732265,1.88706964903238,2004,"t",0,0,-14,14.8400779494125,"Oregon",130.7,2131514.91966335,14.5723435147704
1652,"OR",1991,80274,149074,4575,142,424301,63079,2132779,424301,3029829,1983705,NA,37,NA,NA,50,NA,NA,NA,6.6,11.9121981059359,3.91202300542815,1.88706964903238,2004,"t",0,0,-13,14.9240167402494,"Oregon",136.2,2224544.05286344,14.6150625325221
1653,"OR",1992,106970,152161,4013,136,438629,63788,2373458,438629,3322287,2221297,NA,37,NA,NA,50,NA,NA,NA,6.6,11.9326944497871,3.91202300542815,1.88706964903238,2004,"t",0,0,-12,15.0161639591624,"Oregon",140.3,2367987.88310763,14.677551158042
1654,"OR",1993,152927,205031,4513,93,478006,70192,2588245,478006,3658245,2383214,NA,37,NA,NA,50,NA,NA,NA,6.6,12.2309164662002,3.91202300542815,1.88706964903238,2004,"t",0,0,-11,15.11249408218,"Oregon",144.5,2531657.43944637,14.7443847606156
1655,"OR",1994,180798,263682,7468,90,543362,74744,2847209,543362,4039416,2583527,NA,37,NA,NA,50,NA,NA,NA,6.6,12.4824991106259,3.91202300542815,1.88706964903238,2004,"t",0,0,-10,15.2116106850329,"Oregon",148.2,2725651.82186235,14.818218158159
1656,"OR",1995,171158,312001,4590,193,546570,77847,3109576,546570,4286038,2797575,NA,37,NA,NA,50,NA,NA,NA,6.6,12.6507616719147,3.91202300542815,1.88706964903238,2004,"t",0,0,-9,15.270873321052,"Oregon",152.4,2812360.89238845,14.8495348637875
1657,"OR",1996,115618,300459,5317,91,591357,64409,3123532,591357,4351035,2823073,NA,37,NA,NA,50,NA,NA,NA,6.6,12.6130665843808,3.91202300542815,1.88706964903238,2004,"t",0,0,-8,15.2859243057983,"Oregon",156.9,2773126.19502868,14.8354858320474
1658,"OR",1997,114747,384073,5331,79,673827,52898,3656667,673827,4946304,3272594,NA,37,NA,NA,50,NA,NA,NA,6.6,12.858587917669,3.91202300542815,1.88706964903238,2004,"t",0,0,-7,15.4141511889838,"Oregon",160.5,3081809.34579439,14.9410274324018
1659,"OR",1998,127662,279197,5947,76,671317,45839,3717797,671317,4999091,3438600,NA,37,NA,NA,50,NA,NA,NA,6.6,12.539672904827,3.91202300542815,1.88706964903238,2004,"t",0,0,-6,15.4247666538708,"Oregon",163,3066926.99386503,14.9361866390521
1660,"OR",1999,121042,324386,5977,106,665251,49558,4033978,665251,5341403,3709592,NA,37,NA,NA,50,NA,NA,NA,6.6,12.6896894436953,3.91202300542815,1.88706964903238,2004,"t",0,0,-5,15.4909989105102,"Oregon",166.6,3206124.24969988,14.9805733667656
1661,"OR",2000,168664,407084,6460,106,727674,38899,4504511,727674,5945675,4097427,NA,37,NA,NA,50,NA,NA,NA,6.6,12.916774831336,3.91202300542815,1.88706964903238,2004,"t",0,0,-4,15.5981746224523,"Oregon",172.2,3452772.93844367,15.0546882164468
1662,"OR",2001,119626,322651,5007,0,667738,34923,4706975,667738,5892963,4384324,NA,37,NA,NA,50,NA,NA,NA,6.6,12.6843265226928,3.91202300542815,1.88706964903238,2004,"t",0,0,-3,15.5892694851647,"Oregon",177.1,3327477.69621683,15.017725126364
1663,"OR",2002,148596,196257,367,24365,650297,29612,3871219,650297,5163687,3674962,NA,37,NA,NA,50,NA,NA,NA,6.6,12.1871803037983,3.91202300542815,1.88706964903238,2004,"t",0,0,-2,15.457161417183,"Oregon",179.9,2870309.61645359,14.8699304622146
1664,"OR",2003,124231,225501,0,26185,746272,25797,4249080,746272,5701691,4023579,NA,37,NA,NA,50,NA,NA,NA,6.6,12.3260798725048,3.91202300542815,1.88706964903238,2004,"t",0,0,-1,15.5562733554746,"Oregon",184,3098745.10869565,14.9465077838537
1665,"OR",2004,131592,320065,4257,15865,748882,16603,4590805,748882,6103071,4270740,NA,37,NA,NA,80,NA,NA,NA,6.6,12.6762793791488,4.38202663467388,1.88706964903238,2004,"t",1,1,0,15.6243026450818,"Oregon",188.9,3230847.5383801,14.9882550565624
1666,"OR",2005,130894,365347,9003,24432,699329,12148,5064341,699329,6522665,4698994,NA,37,NA,NA,80,NA,NA,NA,6.6,12.8086028658814,4.38202663467388,1.88706964903238,2004,"t",1,1,1,15.6907935927217,"Oregon",195.3,3339818.22836662,15.0214269408272
1667,"OR",2006,239835,438255,9750,23610,773028,12032,5854721,773028,7590306,5416466,NA,37,NA,NA,100,NA,NA,NA,6.6,12.9905562117315,4.60517018598809,1.88706964903238,2004,"t",1,1,2,15.8423824647647,"Oregon",201.6,3765032.73809524,15.1412671145555
1668,"OR",2007,275423,405857,11355,21791,782874,12513,6001688,782874,7742862,5595831,NA,37,NA,NA,100,NA,NA,NA,6.6,12.9137561597922,4.60517018598809,1.88706964903238,2004,"t",1,1,3,15.8622819446606,"Oregon",207.342,3734343.25896345,15.1330825268082
1669,"OR",2008,307164,477113,13494,21569,969734,11815,5445904,969734,7487873,4968791,NA,37,NA,NA,100,NA,NA,NA,6.6,13.0755086390894,4.60517018598809,1.88706964903238,2004,"t",1,1,4,15.8287953365256,"Oregon",215.303,3477830.3135581,15.061919184195
1670,"OR",2009,156684,243752,10372,22121,885526,13038,5406136,885526,7115043,5162384,NA,37,NA,NA,100,NA,NA,NA,7.9,12.4039065939546,4.60517018598809,2.06686275947298,2004,"t",1,1,5,15.7777218330578,"Oregon",214.537,3316464.29287256,15.0144098013807
1671,"OR",2010,422705,353589,15284,25092,999939,12742,5299127,999939,7475135,4945538,NA,37,NA,NA,100,NA,NA,NA,7.9,12.7758905006645,4.60517018598809,2.06686275947298,2004,"t",1,1,6,15.8270927372786,"Oregon",218.056,3428080.40136479,15.0475110127319
1672,"OR",2011,230022,468606,26665,21846,1097023,13199,5961725,1097023,8017377,5493119,NA,37,NA,NA,100,NA,NA,NA,7.6,13.0575176090712,4.60517018598809,2.02814824729229,2004,"t",1,1,7,15.8971218689912,"Oregon",224.939,3564244.97308159,15.0864628006432
1673,"OR",2012,301940,433126,19425,15710,1398998,14119,6258923,1398998,8728095,5825797,NA,37,NA,NA,100,NA,NA,NA,7.6,12.9787839577259,4.60517018598809,2.02814824729229,2004,"t",1,1,8,15.9820576909454,"Oregon",229.594,3801534.44776431,15.1509153452337
1674,"OR",2013,266125,459744,29474,19893,1369266,23305,6719905,1369266,9160887,6260161,NA,37,NA,NA,100,NA,NA,NA,7.6,13.0384250918104,4.60517018598809,2.02814824729229,2004,"t",1,1,9,16.0304535660233,"Oregon",232.957,3932436.88749426,15.1847698648333
1675,"OR",2014,292563,495134,29471,21740,1443722,23424,7144552,1443722,9681898,6649418,NA,37,NA,NA,100,NA,NA,NA,7.6,13.112583711987,4.60517018598809,2.02814824729229,2004,"t",1,1,10,16.0857685144129,"Oregon",236.736,4089744.69451203,15.223993104191
1676,"OR",2015,287006,621727,36048,20336,1498647,24149,7930842,1498647,10577079,7309115,NA,37,NA,NA,100,NA,NA,NA,7.6,13.3402563686211,4.60517018598809,2.02814824729229,2004,"t",1,1,11,16.1741998593189,"Oregon",237.017,4462582.4307961,15.3112381767865
1677,"OR",2016,353372,633871,34825,20587,1431182,13590,8245616,1431182,10888032,7611745,NA,37,NA,NA,100,NA,NA,NA,7.6,13.359600742685,4.60517018598809,2.02814824729229,2004,"t",1,1,12,16.2031747623246,"Oregon",240.007,4536547.68402588,15.3276768587293
1678,"OR",2017,367539,633046,37421,20065,1523790,15293,9012271,1523790,11839680,8379225,NA,37,NA,NA,100,NA,NA,NA,7.6,13.3582983683122,4.60517018598809,2.02814824729229,2004,"t",1,1,13,16.2869671600279,"Oregon",245.12,4830156.65796345,15.3903894594637
1679,"OR",2018,381707,804453,44091,20116,1660004,15682,9684005,1660004,12647344,8879552,NA,37,NA,NA,100,NA,NA,NA,7.6,13.5979178223282,4.60517018598809,2.02814824729229,2004,"t",1,1,14,16.3529577906187,"Oregon",251.107,5036635.37854381,15.4322488334921
1680,"OR",2019,357719,910929,46382,21310,1870274,16218,10758070,1870274,14184891,9847141,NA,37,NA,NA,100,NA,NA,NA,7.6,13.7222202368712,4.60517018598809,2.02814824729229,2004,"t",1,1,15,16.4676879420221,"Oregon",255.657,5548407.0453772,15.5290214256739
1681,"OR",2020,303627,892484,467279,22633,1937212,15521,9528152,1937212,13229766,8635668,NA,37,NA,NA,100,NA,NA,NA,7.6,13.7017638653044,4.60517018598809,2.02814824729229,2004,"t",1,1,16,16.3979798488599,"Oregon",258.811,5111747.95507146,15.4470519692605
1682,"OR",2021,306162,1223523,1231713,25127,2365830,15482,12480427,2365830,17782462,11256904,NA,37,NA,NA,100,NA,NA,NA,7.6,14.017244960217,4.60517018598809,2.02814824729229,2004,"t",1,1,17,16.6937232486551,"Oregon",270.97,6562520.57423331,15.6968853209984
1683,"OR",2022,259691,1488974,1262333,22884,2661504,16484,13261860,2661504,18885694,11772886,NA,37,NA,NA,100,NA,NA,NA,7.6,14.2135978501302,4.60517018598809,2.02814824729229,2004,"t",1,1,18,16.7539152621959,"Oregon",292.655,6453227.86215852,15.6800910073373
1684,"PA",1976,69882,616872,200507,60054,NA,NA,1679082,1204334,5127043,1062210,1395486,38,NA,NA,33.34,NA,NA,NA,9.5,13.3324168259362,3.50675787732265,2.2512917986065,2007,"e",0,0,-31,15.4500396377016,"Pennsylvania",56.9,9010620.38664323,16.0139144825574
1685,"PA",1977,93009,665993,213268,62524,NA,NA,1844064,1280440,5590840,1178071,1524515,38,NA,NA,33.34,NA,NA,NA,9.5,13.4090344389568,3.50675787732265,2.2512917986065,2007,"e",0,0,-30,15.5366401021784,"Pennsylvania",60.6,9225808.58085809,16.0375153950913
1686,"PA",1978,100892,786976,246961,69622,NA,NA,2114792,1356532,6265514,1327816,1753184,38,NA,NA,33.34,NA,NA,NA,10.5,13.5759530313818,3.50675787732265,2.35137525716348,2007,"e",0,0,-29,15.6505711860435,"Pennsylvania",65.2,9609684.04907975,16.078281903099
1687,"PA",1979,101060,853715,264078,46467,NA,NA,2405874,1417985,6781837,1552159,1895499,38,NA,NA,33.34,NA,NA,NA,10.5,13.6573526934192,3.50675787732265,2.35137525716348,2007,"e",0,0,-28,15.7297585671707,"Pennsylvania",72.6,9341373.27823692,16.049963831328
1688,"PA",1980,88131,861682,279881,181287,NA,NA,2533524,1522914,7240808,1671842,1995829,38,NA,NA,33.34,NA,NA,NA,10.5,13.6666415720692,3.50675787732265,2.35137525716348,2007,"e",0,0,-27,15.7952433603448,"Pennsylvania",82.4,8787388.34951456,15.9888281094174
1689,"PA",1981,74368,821962,337529,98934,NA,NA,2706718,1587340,7597010,1884756,2086165,38,NA,NA,33.34,NA,NA,NA,10.5,13.6194494442593,3.50675787732265,2.35137525716348,2007,"e",0,0,-26,15.8432653067936,"Pennsylvania",90.9,8357546.75467547,15.9386754915982
1690,"PA",1982,68279,869714,350397,110306,NA,NA,2854984,1833949,8185625,1985270,2229436,38,NA,NA,33.34,NA,NA,NA,10.5,13.6759197009532,3.50675787732265,2.35137525716348,2007,"e",0,0,-25,15.9178901250658,"Pennsylvania",96.5,8482512.95336788,15.953517302709
1691,"PA",1983,88440,830108,371046,117783,NA,NA,2874652,1810814,8430271,2044544,2365061,38,NA,NA,33.34,NA,NA,NA,10.5,13.6293110917898,3.50675787732265,2.35137525716348,2007,"e",0,0,-24,15.947339476555,"Pennsylvania",99.6,8464127.51004016,15.9513474979526
1692,"PA",1984,108792,865299,397417,180585,NA,NA,3402171,1929188,9600168,2536872,2720628,38,NA,NA,33.34,NA,NA,NA,10.5,13.6708303909256,3.50675787732265,2.35137525716348,2007,"e",0,0,-23,16.0772911562849,"Pennsylvania",103.9,9239815.20692974,16.0390324441679
1693,"PA",1985,112448,942971,435114,136884,NA,NA,3531884,2037640,10162436,2588913,3019349,38,NA,NA,33.34,NA,NA,NA,9.5,13.7567908082265,3.50675787732265,2.2512917986065,2007,"e",0,0,-22,16.1342087351554,"Pennsylvania",107.6,9444643.12267658,16.0609582734158
1694,"PA",1986,146085,963228,473960,142111,NA,NA,3618905,2073055,10683238,2655677,3241419,38,NA,NA,33.34,NA,NA,NA,9.5,13.7780454228816,3.50675787732265,2.2512917986065,2007,"e",0,0,-21,16.1841865290661,"Pennsylvania",109.6,9747479.9270073,16.0925193405403
1695,"PA",1987,164870,1015814,478111,137521,NA,NA,3765598,2164611,11378764,2749784,3568903,38,NA,NA,33.34,NA,NA,NA,8.5,13.8312008194949,3.50675787732265,2.14006616349627,2007,"e",0,0,-20,16.2472593691645,"Pennsylvania",113.6,10016517.6056338,16.1197460488655
