"State","Year","Revenue","GDPDEF","RealRev"
"AK",1950,0,13.079,0
"AK",1951,0,14.013,0
"AK",1952,0,14.255,0
"AK",1953,0,14.4295,0
"AK",1954,0,14.56225,0
"AK",1955,0,14.807,0
"AK",1956,0,15.3125,0
"AK",1957,1065,15.82125,6731.45295093624
"AK",1958,1125,16.1795,6953.24330170895
"AK",1959,1398,16.4025,8523.0909922268
"AK",1960,1692,16.62725,10176.066397029
"AK",1961,1450,16.803,8629.41141462834
"AK",1962,1816,17.00825,10677.1713727162
"AK",1963,2207,17.20275,12829.3441455581
"AK",1964,1764,17.4655,10099.9112536143
"AK",1965,1877,17.78375,10554.5793210093
"AK",1966,4105,18.28275,22452.8585688696
"AK",1967,3450,18.81325,18338.139343282
"AK",1968,3865,19.613,19706.3172385663
"AK",1969,4307,20.577,20931.136706031
"AK",1970,5301,21.66325,24470.0125789067
"AK",1971,6050,22.75975,26582.0143015631
"AK",1972,6455,23.74125,27188.9643552888
"AK",1973,6964,25.0445,27806.5044221286
"AK",1974,8241,27.30475,30181.5618161675
"AK",1975,17345,29.8215,58162.734939557
"AK",1976,31103,31.4675,98841.6620322555
"AK",1977,35772,33.4185,107042.506396158
"AK",1978,33504,35.76175,93686.6903884737
"AK",1979,256986,38.7415,663335.183201476
"AK",1980,565329,42.247,1338151.82143111
"AK",1981,894843,46.244,1935046.70876222
"AK",1982,703663,49.1005,1433107.60582886
"AK",1983,266302,51.012,522037.951854466
"AK",1984,304621,52.85775,576303.38029901
"AK",1985,204600,54.5315,375195.987640171
"AK",1986,177751,55.6325,319509.279647688
"AK",1987,141068,57.00375,247471.438282569
"AK",1988,181387,59.01325,307366.565983063
"AK",1989,459686,61.33125,749513.502496688
"AK",1990,185140,63.6315,290956.523105695
"AK",1991,253649,65.7795,385604.937708557
"AK",1992,200025,67.27675,297316.680725511
"AK",1993,872260,68.87275,1266480.57468302
"AK",1994,176070,70.3425,250303.870348651
"AK",1995,528005,71.81975,735180.78244494
"AK",1996,326270,73.133,446132.388935228
"AK",1997,331337,74.39475,445376.85791
"AK",1998,275758,75.23225,366542.274091231
"AK",1999,211811,76.29125,277634.722199466
"AK",2000,438438,78.02075,561950.506756215
"AK",2001,400442,79.782,501920.232633927
"AK",2002,269273,81.02425,332336.306722987
"AK",2003,207075,82.61875,250639.231409335
"AK",2004,339564,84.8365,400256.964867716
"AK",2005,588694,87.4985,672804.6766516
"AK",2006,821664,90.201,910925.599494462
"AK",2007,813762,92.638,878432.176860468
"AK",2008,1297513,94.4225,1374156.58344145
"AK",2009,632123,95.02275,665233.325703582
"AK",2010,643068,96.1615,668737.488495916
"AK",2011,720733,98.161,734235.592546938
"AK",2012,663144,99.9985,663153.94730921
"AK",2013,630941,101.7475,620104.670876434
"AK",2014,408938,103.6485,394543.095172627
"AK",2015,227852,104.6895,217645.513637948
"AK",2016,67457,105.73675,63797.1187879332
"AK",2017,87775,107.743,81467.009457691
"AK",2018,196321,110.33475,177932.156460227
"AK",2019,332520,112.31475,296060.846861165
"AK",2020,194663,113.7685,171104.479710992
"AK",2021,124987,118.8655,105149.938375727
"AL",1950,885,13.079,6766.57236791804
"AL",1951,903,14.013,6444.01627060587
"AL",1952,1093,14.255,7667.48509294984
"AL",1953,1076,14.4295,7456.9458401192
"AL",1954,1036,14.56225,7114.28522378066
"AL",1955,1098,14.807,7415.41162963463
"AL",1956,1131,15.3125,7386.12244897959
"AL",1957,1312,15.82125,8292.64438650549
"AL",1958,8936,16.1795,55230.3841280633
"AL",1959,7567,16.4025,46133.2114007011
"AL",1960,9447,16.62725,56816.3707167451
"AL",1961,9667,16.803,57531.3932035946
"AL",1962,9645,17.00825,56707.7741684183
"AL",1963,10239,17.20275,59519.5535597506
"AL",1964,15766,17.4655,90269.3882224958
"AL",1965,19294,17.78375,108492.303366838
"AL",1966,22890,18.28275,125199.98359109
"AL",1967,29949,18.81325,159190.995707812
"AL",1968,31442,19.613,160312.037934023
"AL",1969,29023,20.577,141045.827866064
"AL",1970,30797,21.66325,142162.417919749
"AL",1971,33764,22.75975,148349.608409583
"AL",1972,32908,23.74125,138611.067235297
"AL",1973,40939,25.0445,163465.032242608
"AL",1974,47255,27.30475,173065.126031185
"AL",1975,58158,29.8215,195020.371208692
"AL",1976,60307,31.4675,191648.52625725
"AL",1977,75874,33.4185,227041.907925251
"AL",1978,83161,35.76175,232541.752011577
"AL",1979,100610,38.7415,259695.675180362
"AL",1980,109238,42.247,258569.839278529
"AL",1981,99095,46.244,214287.258887639
"AL",1982,123218,49.1005,250950.601317706
"AL",1983,133717,51.012,262128.518779895
"AL",1984,223816,52.85775,423430.811943376
"AL",1985,199998,54.5315,366756.828621989
"AL",1986,156745,55.6325,281750.775176381
"AL",1987,162699,57.00375,285418.064601013
"AL",1988,177657,59.01325,301045.95154478
"AL",1989,215817,61.33125,351887.496178539
"AL",1990,179833,63.6315,282616.314246875
"AL",1991,168253,65.7795,255783.336753852
"AL",1992,164779,67.27675,244927.110777497
"AL",1993,189506,68.87275,275153.81627712
"AL",1994,218131,70.3425,310098.446884885
"AL",1995,236279,71.81975,328988.892331148
"AL",1996,217616,73.133,297561.976125689
"AL",1997,226616,74.39475,304612.892710843
"AL",1998,243803,75.23225,324067.138760306
"AL",1999,233024,76.29125,305440.007864598
"AL",2000,243099,78.02075,311582.495682238
"AL",2001,201533,79.782,252604.597528265
"AL",2002,322636,81.02425,398196.836132393
"AL",2003,242411,82.61875,293409.183750662
"AL",2004,292051,84.8365,344251.589822777
"AL",2005,397308,87.4985,454074.069841197
"AL",2006,558768,90.201,619469.850666844
"AL",2007,505886,92.638,546089.07791619
"AL",2008,524808,94.4225,555808.202494109
"AL",2009,493972,95.02275,519846.036870118
"AL",2010,428245,96.1615,445339.350987661
"AL",2011,301178,98.161,306820.427664755
"AL",2012,413253,99.9985,413259.198887983
"AL",2013,382202,101.7475,375637.730656773
"AL",2014,406408,103.6485,392102.152949633
"AL",2015,533586,104.6895,509684.352298941
"AL",2016,473736,105.73675,448033.441542321
"AL",2017,520113,107.743,482734.841242587
"AL",2018,577516,110.33475,523421.678120447
"AL",2019,684296,112.31475,609266.369733272
"AL",2020,754272,113.7685,662988.437045404
"AL",2021,1134256,118.8655,954234.828440548
"AR",1950,7809,13.079,59706.3995718327
"AR",1951,7879,14.013,56226.3612359952
"AR",1952,8661,14.255,60757.6289021396
"AR",1953,8425,14.4295,58387.3315083683
"AR",1954,8114,14.56225,55719.4114920428
"AR",1955,7469,14.807,50442.3583440265
"AR",1956,8668,15.3125,56607.3469387755
"AR",1957,9777,15.82125,61796.6342735245
"AR",1958,9274,16.1795,57319.4474489323
"AR",1959,8349,16.4025,50900.7773205304
"AR",1960,8862,16.62725,53298.0498879851
"AR",1961,10831,16.803,64458.7276081652
"AR",1962,10340,17.00825,60794.026428351
"AR",1963,10619,17.20275,61728.5027103225
"AR",1964,11059,17.4655,63319.114826372
"AR",1965,13766,17.78375,77407.7458353834
"AR",1966,20848,18.28275,114030.985491789
"AR",1967,25131,18.81325,133581.385459716
"AR",1968,19627,19.613,100071.381226737
"AR",1969,22387,20.577,108796.228799145
"AR",1970,26228,21.66325,121071.399720725
"AR",1971,26384,22.75975,115923.944683048
"AR",1972,31568,23.74125,132966.882535671
"AR",1973,37825,25.0445,151031.164527142
"AR",1974,45916,27.30475,168161.217370604
"AR",1975,54469,29.8215,182650.101436883
"AR",1976,56197,31.4675,178587.431476921
"AR",1977,67210,33.4185,201116.148241244
"AR",1978,83528,35.76175,233567.988143757
"AR",1979,83608,38.7415,215809.919595266
"AR",1980,83714,42.247,198153.71505669
"AR",1981,80683,46.244,174472.363982354
"AR",1982,91706,49.1005,186772.028798077
"AR",1983,86921,51.012,170393.240806085
"AR",1984,106241,52.85775,200994.17776958
"AR",1985,130231,54.5315,238817.930920661
"AR",1986,113205,55.6325,203487.170269177
"AR",1987,115620,57.00375,202828.761265706
"AR",1988,116202,59.01325,196908.321436288
"AR",1989,111671,61.33125,182078.467339244
"AR",1990,130300,63.6315,204772.793349206
"AR",1991,122240,65.7795,185832.972278597
"AR",1992,125525,67.27675,186580.059232945
"AR",1993,153926,68.87275,223493.326460756
"AR",1994,184281,70.3425,261976.756583858
"AR",1995,191600,71.81975,266778.984889254
"AR",1996,228801,73.133,312856.029425841
"AR",1997,229982,74.39475,309137.405529288
"AR",1998,252870,75.23225,336119.15102898
"AR",1999,212206,76.29125,278152.474890633
"AR",2000,236969,78.02075,303725.611455927
"AR",2001,202345,79.782,253622.370960868
"AR",2002,176874,81.02425,218297.608432043
"AR",2003,176875,82.61875,214085.78561162
"AR",2004,181830,84.8365,214329.916957913
"AR",2005,277311,87.4985,316932.290267833
"AR",2006,368523,90.201,408557.554794293
"AR",2007,362983,92.638,391829.486819664
"AR",2008,342529,94.4225,362762.053535969
"AR",2009,346215,95.02275,364349.589966613
"AR",2010,385365,96.1615,400747.700483042
"AR",2011,376874,98.161,383934.556493923
"AR",2012,404083,99.9985,404089.06133592
"AR",2013,402874,101.7475,395954.691761468
"AR",2014,398493,103.6485,384465.766508922
"AR",2015,476553,104.6895,455206.109495222
"AR",2016,450159,105.73675,425735.612263475
"AR",2017,396989,107.743,368459.20384619
"AR",2018,390756,110.33475,354154.969309306
"AR",2019,533915,112.31475,475373.893455668
"AR",2020,469029,113.7685,412266.136935971
"AR",2021,618457,118.8655,520299.834687104
"AZ",1950,2897,13.079,22150.0114687667
"AZ",1951,5378,14.013,38378.6483979162
"AZ",1952,6257,14.255,43893.3707471063
"AZ",1953,3444,14.4295,23867.7708860321
"AZ",1954,5032,14.56225,34555.0996583632
"AZ",1955,5235,14.807,35354.8997095968
"AZ",1956,8518,15.3125,55627.7551020408
"AZ",1957,0,15.82125,0
"AZ",1958,4330,16.1795,26762.2608856887
"AZ",1959,5338,16.4025,32543.8195397043
"AZ",1960,6833,16.62725,41095.1901246448
"AZ",1961,6074,16.803,36148.3068499673
"AZ",1962,5574,17.00825,32772.3310746256
"AZ",1963,7000,17.20275,40691.1685631658
"AZ",1964,9174,17.4655,52526.4092067218
"AZ",1965,9276,17.78375,52159.977507556
"AZ",1966,13379,18.28275,73178.2691334728
"AZ",1967,14407,18.81325,76579.006817004
"AZ",1968,14723,19.613,75067.5572324479
"AZ",1969,18080,20.577,87865.0920931137
"AZ",1970,20910,21.66325,96522.9132286245
"AZ",1971,26987,22.75975,118573.35867046
"AZ",1972,28126,23.74125,118468.909598273
"AZ",1973,37408,25.0445,149366.128291641
"AZ",1974,39356,27.30475,144136.093536839
"AZ",1975,49553,29.8215,166165.350502154
"AZ",1976,46499,31.4675,147768.332406451
"AZ",1977,51788,33.4185,154968.056615348
"AZ",1978,63842,35.76175,178520.346459555
"AZ",1979,89352,38.7415,230636.397661422
"AZ",1980,117764,42.247,278751.15392809
"AZ",1981,126510,46.244,273570.625378428
"AZ",1982,114759,49.1005,233722.670848566
"AZ",1983,160429,51.012,314492.668391751
"AZ",1984,197363,52.85775,373385.170575743
"AZ",1985,202301,54.5315,370980.075736042
"AZ",1986,170821,55.6325,307052.532242844
"AZ",1987,198948,57.00375,349008.617854089
"AZ",1988,148134,59.01325,251018.203539036
"AZ",1989,200027,61.33125,326142.056455722
"AZ",1990,179832,63.6315,282614.742698192
"AZ",1991,192325,65.7795,292378.324554002
"AZ",1992,210824,67.27675,313368.288450319
"AZ",1993,244856,68.87275,355519.418057214
"AZ",1994,303239,70.3425,431089.313004229
"AZ",1995,417481,71.81975,581289.965503918
"AZ",1996,448040,73.133,612637.249941887
"AZ",1997,600890,74.39475,807704.844763911
"AZ",1998,528061,75.23225,701907.758973047
"AZ",1999,545388,76.29125,714876.214506906
"AZ",2000,523182,78.02075,670567.765626452
"AZ",2001,541174,79.782,678315.910857086
"AZ",2002,346280,81.02425,427378.223186268
"AZ",2003,389406,82.61875,471328.844844542
"AZ",2004,525650,84.8365,619603.59043572
"AZ",2005,701859,87.4985,802138.322371241
"AZ",2006,890004,90.201,986689.726277979
"AZ",2007,986170,92.638,1064541.54882446
"AZ",2008,784511,94.4225,830851.756731711
"AZ",2009,592187,95.02275,623205.495526071
"AZ",2010,413193,96.1615,429686.51695325
"AZ",2011,560236,98.161,570731.75701144
"AZ",2012,647809,99.9985,647818.717280759
"AZ",2013,662026,101.7475,650655.790068552
"AZ",2014,575180,103.6485,554933.260008587
"AZ",2015,690960,104.6895,660008.883412377
"AZ",2016,570548,105.73675,539592.904075452
"AZ",2017,368136,107.743,341679.737894805
"AZ",2018,373076,110.33475,338131.005870771
"AZ",2019,514264,112.31475,457877.52721704
"AZ",2020,523062,113.7685,459759.951128827
"AZ",2021,905953,118.8655,762166.482284599
"CA",1950,74546,13.079,569967.122868721
"CA",1951,98428,14.013,702404.909726682
"CA",1952,119386,14.255,837502.63065591
"CA",1953,119107,14.4295,825440.936969403
"CA",1954,125841,14.56225,864159.041356933
"CA",1955,133412,14.807,901006.280813129
"CA",1956,157340,15.3125,1027526.53061224
"CA",1957,167339,15.82125,1057685.07545232
"CA",1958,172119,16.1795,1063809.14119719
"CA",1959,175405,16.4025,1069379.66773358
"CA",1960,240064,16.62725,1443798.58365033
"CA",1961,273361,16.803,1626858.29911325
"CA",1962,290797,17.00825,1709740.86105272
"CA",1963,311275,17.20275,1809449.07064277
"CA",1964,404757,17.4655,2317465.86126936
"CA",1965,416447,17.78375,2341727.7008505
"CA",1966,433825,18.28275,2372865.13243358
"CA",1967,452574,18.81325,2405613.06525986
"CA",1968,578812,19.613,2951165.04359353
"CA",1969,592493,20.577,2879394.46955338
"CA",1970,587577,21.66325,2712321.55839959
"CA",1971,533121,22.75975,2342385.13164688
"CA",1972,661071,23.74125,2784482.70415416
"CA",1973,866347,25.0445,3459230.56958614
"CA",1974,1046031,27.30475,3830948.82758494
"CA",1975,1252633,29.8215,4200435.92709958
"CA",1976,1284068,31.4675,4080616.50909669
"CA",1977,1641595,33.4185,4912234.24151293
"CA",1978,2076270,35.76175,5805840.03858872
"CA",1979,2374712,38.7415,6129633.59704709
"CA",1980,2507183,42.247,5934582.33720738
"CA",1981,2731111,46.244,5905871.03191765
"CA",1982,2643946,49.1005,5384763.90260792
"CA",1983,2553948,51.012,5006563.16160903
"CA",1984,3218856,52.85775,6089657.61879762
"CA",1985,3658093,54.5315,6708220.01962169
"CA",1986,3833261,55.6325,6890326.69752393
"CA",1987,4758950,57.00375,8348485.84522948
"CA",1988,4781873,59.01325,8103049.73882984
"CA",1989,5062844,61.33125,8254917.35452971
"CA",1990,4928377,63.6315,7745184.38194919
"CA",1991,4440479,65.7795,6750551.46360188
"CA",1992,4518418,67.27675,6716165.68874091
"CA",1993,4727879,68.87275,6864658.37359478
"CA",1994,4633449,70.3425,6586983.68696023
"CA",1995,5747929,71.81975,8003270.68807675
"CA",1996,5831072,73.133,7973243.26911244
"CA",1997,5803652,74.39475,7801158.01182207
"CA",1998,5587671,75.23225,7427228.34954424
"CA",1999,5459199,76.29125,7155734.11105468
"CA",2000,6638762,78.02075,8508969.72920665
"CA",2001,6899302,79.782,8647692.46195884
"CA",2002,5333036,81.02425,6582024.51735129
"CA",2003,6803559,82.61875,8234884.93834632
"CA",2004,6925916,84.8365,8163839.85666547
"CA",2005,8670065,87.4985,9908815.57969565
"CA",2006,10316467,90.201,11437198.0354985
"CA",2007,11157898,92.638,12044623.1568039
"CA",2008,11849097,94.4225,12549018.5072414
"CA",2009,9535679,95.02275,10035153.6868802
"CA",2010,9114589,96.1615,9478418.077921
"CA",2011,9613594,98.161,9793700.14567904
"CA",2012,7949000,99.9985,7949119.23678855
"CA",2013,7462000,101.7475,7333841.1263176
"CA",2014,8858498,103.6485,8546672.64842231
"CA",2015,9007182,104.6895,8603710.9738799
"CA",2016,9902185,105.73675,9364941.7066441
"CA",2017,10112520,107.743,9385779.1225416
"CA",2018,12488304,110.33475,11318559.2027897
"CA",2019,13792519,112.31475,12280238.3480353
"CA",2020,9817957,113.7685,8629767.46639008
"CA",2021,26097277,118.8655,21955299.8977836
"CO",1950,6003,13.079,45898.0044345898
"CO",1951,6535,14.013,46635.2672518376
"CO",1952,6121,14.255,42939.3195370046
"CO",1953,5515,14.4295,38220.3125541426
"CO",1954,6153,14.56225,42253.0858898865
"CO",1955,5677,14.807,38339.9743364625
"CO",1956,6071,15.3125,39647.3469387755
"CO",1957,4399,15.82125,27804.3770245714
"CO",1958,11025,16.1795,68141.7843567477
"CO",1959,12226,16.4025,74537.4180765127
"CO",1960,10723,16.62725,64490.5200799892
"CO",1961,18555,16.803,110426.709516158
"CO",1962,20268,17.00825,119165.698999015
"CO",1963,21036,17.20275,122282.774556394
"CO",1964,24735,17.4655,141622.054908248
"CO",1965,23929,17.78375,134555.422787657
"CO",1966,24759,18.28275,135422.734544858
"CO",1967,25799,18.81325,137132.074468792
"CO",1968,26719,19.613,136231.071228267
"CO",1969,32000,20.577,155513.437332945
"CO",1970,33513,21.66325,154699.779580626
"CO",1971,28837,22.75975,126701.743208954
"CO",1972,36463,23.74125,153585.005001843
"CO",1973,38993,25.0445,155694.863143604
"CO",1974,52745,27.30475,193171.517776211
"CO",1975,58115,29.8215,194876.179937294
"CO",1976,69597,31.4675,221171.049495511
"CO",1977,80575,33.4185,241108.966590362
"CO",1978,86202,35.76175,241045.250861605
"CO",1979,112292,38.7415,289849.386316999
"CO",1980,110607,42.247,261810.306057235
"CO",1981,103465,46.244,223737.133465963
"CO",1982,91400,49.1005,186148.817221821
"CO",1983,56184,51.012,110138.790872736
"CO",1984,87721,52.85775,165956.74238877
"CO",1985,101654,54.5315,186413.357417273
"CO",1986,116937,55.6325,210195.479261223
"CO",1987,124085,57.00375,217678.661491569
"CO",1988,146776,59.01325,248717.025413784
"CO",1989,171176,61.33125,279100.784673392
"CO",1990,123357,63.6315,193861.530845572
"CO",1991,114514,65.7795,174087.671691028
"CO",1992,123458,67.27675,183507.675385627
"CO",1993,137748,68.87275,200003.629882646
"CO",1994,146042,70.3425,207615.595123858
"CO",1995,190026,71.81975,264587.387174141
"CO",1996,205700,73.133,281268.374058223
"CO",1997,224275,74.39475,301466.165287201
"CO",1998,271143,75.23225,360407.936755846
"CO",1999,301043,76.29125,394597.021283568
"CO",2000,334980,78.02075,429347.321065229
"CO",2001,340039,79.782,426210.172720664
"CO",2002,205217,81.02425,253278.493784268
"CO",2003,199853,82.61875,241897.874271881
"CO",2004,239591,84.8365,282414.998261362
"CO",2005,315834,87.4985,360959.330731384
"CO",2006,457673,90.201,507392.379241915
"CO",2007,479445,92.638,517546.795051707
"CO",2008,507986,94.4225,537992.533559268
"CO",2009,329545,95.02275,346806.422672465
"CO",2010,360003,96.1615,374373.319883737
"CO",2011,383513,98.161,390697.935025112
"CO",2012,492224,99.9985,492231.383470752
"CO",2013,652180,101.7475,640978.893830315
"CO",2014,717506,103.6485,692249.284842521
"CO",2015,669054,104.6895,639084.148840142
"CO",2016,626109,105.73675,592139.440639134
"CO",2017,528543,107.743,490559.015434877
"CO",2018,782679,110.33475,709367.628965489
"CO",2019,794659,112.31475,707528.61934875
"CO",2020,696612,113.7685,612306.569920496
"CO",2021,1278046,118.8655,1075203.48629333
"CT",1950,12200,13.079,93279.3026989831
"CT",1951,18646,14.013,133062.1565689
"CT",1952,22189,14.255,155657.663977552
"CT",1953,19858,14.4295,137620.846183166
"CT",1954,25337,14.56225,173990.969802057
"CT",1955,23190,14.807,156615.114472884
"CT",1956,28507,15.3125,186168.163265306
"CT",1957,29765,15.82125,188133.048905744
"CT",1958,30481,16.1795,188392.719181681
"CT",1959,27469,16.4025,167468.373723518
"CT",1960,30773,16.62725,185075.704040055
"CT",1961,30792,16.803,183252.990537404
"CT",1962,38533,17.00825,226554.760189908
"CT",1963,47064,17.20275,273584.165322405
"CT",1964,51081,17.4655,292468.008359337
"CT",1965,57339,17.78375,322423.560835032
"CT",1966,67959,18.28275,371711.039094228
"CT",1967,80071,18.81325,425609.610248096
"CT",1968,79846,19.613,407107.530719421
"CT",1969,86228,20.577,419050.396073286
"CT",1970,119538,21.66325,551800.860904989
"CT",1971,126796,22.75975,557106.295104296
"CT",1972,122948,23.74125,517866.582425104
"CT",1973,138556,25.0445,553239.23416319
"CT",1974,139873,27.30475,512266.180792719
"CT",1975,140365,29.8215,470683.902553527
"CT",1976,143685,31.4675,456613.966791134
"CT",1977,201742,33.4185,603683.588431557
"CT",1978,199569,35.76175,558051.549490727
"CT",1979,231139,38.7415,596618.613115135
"CT",1980,246139,42.247,582618.884181125
"CT",1981,248720,46.244,537842.7471672
"CT",1982,349283,49.1005,711363.428070997
"CT",1983,357364,51.012,700548.890457147
"CT",1984,401801,52.85775,760155.322540214
"CT",1985,489507,54.5315,897659.151132832
"CT",1986,616824,55.6325,1108747.58459534
"CT",1987,630687,57.00375,1106395.63186632
"CT",1988,601212,59.01325,1018774.59723028
"CT",1989,799953,61.33125,1304315.49984714
"CT",1990,679726,63.6315,1068222.49986249
"CT",1991,515879,65.7795,784254.973053915
"CT",1992,593720,67.27675,882503.985403575
"CT",1993,713381,68.87275,1035795.72472422
"CT",1994,701942,70.3425,997891.743967019
"CT",1995,698918,71.81975,973155.712739184
"CT",1996,641389,73.133,877017.215210644
"CT",1997,567955,74.39475,763434.247712372
"CT",1998,534939,75.23225,711050.114811135
"CT",1999,474512,76.29125,621974.341749545
"CT",2000,426617,78.02075,546799.409131545
"CT",2001,387812,79.782,486089.594144043
"CT",2002,149454,81.02425,184455.888206309
"CT",2003,344684,82.61875,417198.275209925
"CT",2004,379822,84.8365,447710.59626458
"CT",2005,574984,87.4985,657135.836614342
"CT",2006,634990,90.201,703972.239775612
"CT",2007,894317,92.638,965388.933267126
"CT",2008,604413,94.4225,640115.438587201
"CT",2009,444061,95.02275,467320.720564286
"CT",2010,507752,96.1615,528020.049604052
"CT",2011,681415,98.161,694180.988376239
"CT",2012,625320,99.9985,625329.379940699
"CT",2013,568632,101.7475,558865.819799012
"CT",2014,627358,103.6485,605274.557760122
"CT",2015,650014,104.6895,620897.03360891
"CT",2016,765492,105.73675,723960.212508896
"CT",2017,897247,107.743,832765.933749756
"CT",2018,770941,110.33475,698729.094868117
"CT",2019,2065833,112.31475,1839324.75476284
"CT",2020,2062263,113.7685,1812683.65145009
"CT",2021,2607064,118.8655,2193289.05359419
"DE",1950,0,13.079,0
"DE",1951,0,14.013,0
"DE",1952,0,14.255,0
"DE",1953,0,14.4295,0
"DE",1954,0,14.56225,0
"DE",1955,0,14.807,0
"DE",1956,0,15.3125,0
"DE",1957,0,15.82125,0
"DE",1958,2348,16.1795,14512.1913532557
"DE",1959,5163,16.4025,31476.9090077732
"DE",1960,7478,16.62725,44974.3643717392
"DE",1961,6741,16.803,40117.8361006963
"DE",1962,7295,17.00825,42890.9499801567
"DE",1963,8890,17.20275,51677.7840752205
"DE",1964,9997,17.4655,57238.5560104206
"DE",1965,10185,17.78375,57271.3853939692
"DE",1966,12991,18.28275,71056.050101872
"DE",1967,12723,18.81325,67627.8686563991
"DE",1968,11578,19.613,59032.2745118034
"DE",1969,15079,20.577,73280.8475482334
"DE",1970,13446,21.66325,62068.2492239161
"DE",1971,12383,22.75975,54407.4517514472
"DE",1972,17518,23.74125,73787.1847522772
"DE",1973,18585,25.0445,74207.9099203418
"DE",1974,23467,27.30475,85944.7532022817
"DE",1975,17545,29.8215,58833.3920158275
"DE",1976,22861,31.4675,72649.5590688806
"DE",1977,29036,33.4185,86886.006254021
"DE",1978,41900,35.76175,117164.28866037
"DE",1979,50091,38.7415,129295.458358608
"DE",1980,40553,42.247,95990.2478282482
"DE",1981,32914,46.244,71174.6388720699
"DE",1982,36138,49.1005,73600.0651724524
"DE",1983,29790,51.012,58398.0239943543
"DE",1984,44857,52.85775,84863.6198097725
"DE",1985,82480,54.5315,151252.028643995
"DE",1986,81065,55.6325,145715.18446951
"DE",1987,105097,57.00375,184368.572243054
"DE",1988,119323,59.01325,202196.964241081
"DE",1989,155400,61.33125,253378.171812901
"DE",1990,117802,63.6315,185131.577913455
"DE",1991,122457,65.7795,186162.862289923
"DE",1992,128737,67.27675,191354.368336758
"DE",1993,113748,68.87275,165156.756482063
"DE",1994,155070,70.3425,220449.941358354
"DE",1995,193649,71.81975,269631.96056795
"DE",1996,166021,73.133,227012.429409432
"DE",1997,172562,74.39475,231954.539802876
"DE",1998,205274,75.23225,272853.729617285
"DE",1999,232528,76.29125,304789.867776449
"DE",2000,240319,78.02075,308019.341008642
"DE",2001,158703,79.782,198920.809205084
"DE",2002,251643,81.02425,310577.388868148
"DE",2003,208283,82.61875,252101.369241244
"DE",2004,217768,84.8365,256691.400517466
"DE",2005,248869,87.4985,284426.590170117
"DE",2006,295577,90.201,327687.054467245
"DE",2007,302222,92.638,326239.772015803
"DE",2008,308676,94.4225,326909.370118351
"DE",2009,208677,95.02275,219607.409804494
"DE",2010,142417,96.1615,148101.891089469
"DE",2011,341965,98.161,348371.552857041
"DE",2012,262378,99.9985,262381.935729036
"DE",2013,309644,101.7475,304325.904813386
"DE",2014,278872,103.6485,269055.509727589
"DE",2015,400746,104.6895,382794.836158354
"DE",2016,318152,105.73675,300890.655330337
"DE",2017,246175,107.743,228483.5209712
"DE",2018,254802,110.33475,230935.403397388
"DE",2019,289974,112.31475,258179.802741848
"DE",2020,244913,113.7685,215273.120415581
"DE",2021,334805,118.8655,281667.094320892
"FL",1950,0,13.079,0
"FL",1951,0,14.013,0
"FL",1952,0,14.255,0
"FL",1953,0,14.4295,0
"FL",1954,0,14.56225,0
"FL",1955,0,14.807,0
"FL",1956,0,15.3125,0
"FL",1957,0,15.82125,0
"FL",1958,0,16.1795,0
"FL",1959,0,16.4025,0
"FL",1960,0,16.62725,0
"FL",1961,0,16.803,0
"FL",1962,0,17.00825,0
"FL",1963,0,17.20275,0
"FL",1964,0,17.4655,0
"FL",1965,0,17.78375,0
"FL",1966,0,18.28275,0
"FL",1967,0,18.81325,0
"FL",1968,0,19.613,0
"FL",1969,0,20.577,0
"FL",1970,0,21.66325,0
"FL",1971,0,22.75975,0
"FL",1972,27874,23.74125,117407.465908493
"FL",1973,147708,25.0445,589782.187705884
"FL",1974,188778,27.30475,691374.211446726
"FL",1975,180256,29.8215,604449.809701055
"FL",1976,180740,31.4675,574370.382140303
"FL",1977,194199,33.4185,581112.258180349
"FL",1978,256189,35.76175,716377.134787867
"FL",1979,314409,38.7415,811556.083269879
"FL",1980,371405,42.247,879127.512012687
"FL",1981,402471,46.244,870320.474007439
"FL",1982,383827,49.1005,781717.090457327
"FL",1983,371453,51.012,728167.882066965
"FL",1984,365446,52.85775,691376.382838846
"FL",1985,454088,54.5315,832707.70105352
"FL",1986,486925,55.6325,875252.774906754
"FL",1987,596434,57.00375,1046306.60263579
"FL",1988,624032,59.01325,1057443.87912884
"FL",1989,725364,61.33125,1182698.86884745
"FL",1990,698825,63.6315,1098237.50815241
"FL",1991,582149,65.7795,885000.646097948
"FL",1992,695114,67.27675,1033215.78405616
"FL",1993,755900,68.87275,1097531.31681253
"FL",1994,950235,70.3425,1350868.96257597
"FL",1995,944969,71.81975,1315750.89024955
"FL",1996,1007556,73.133,1377703.63584155
"FL",1997,1232731,74.39475,1657013.43172737
"FL",1998,1271261,75.23225,1689781.97515028
"FL",1999,1266959,76.29125,1660687.16923631
"FL",2000,1182796,78.02075,1516001.83284575
"FL",2001,1591473,79.782,1994777.01737234
"FL",2002,1218864,81.02425,1504320.00296208
"FL",2003,1226980,82.61875,1485110.82532718
"FL",2004,1441338,84.8365,1698959.76378092
"FL",2005,1785213,87.4985,2040278.40477265
"FL",2006,2405863,90.201,2667224.31015177
"FL",2007,2442516,92.638,2636624.27945336
"FL",2008,2208600,94.4225,2339061.13479308
"FL",2009,1836800,95.02275,1933010.77899766
